accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
Q9H9E3	Homo sapiens	Metazoa	785		0	False	3
Q5TGZ0	Homo sapiens	Metazoa	78		0	True	3
Q9LD47	Arabidopsis thaliana	Plants	320		0	False	5
Q12338	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	110		0	False	2
Q9WTZ9	Mus musculus	Metazoa	124		0	False	1
P16059	Pisum sativum	Plants	259		0	False	2
Q8IDM6	Plasmodium falciparum (isolate 3D7)	Other	422		0	True	5
Q80T79	Mus musculus	Metazoa	3707		0	True	1
Q3URQ0	Mus musculus	Metazoa	928		0	False	3
Q99216	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	274		0	False	1
Q6DGH9	Danio rerio	Metazoa	315		0	False	3
Q10570	Homo sapiens	Metazoa	1443		0	False	5
Q9R002	Mus musculus	Metazoa	445		0	False	5
Q23794	Chironomus tentans	Metazoa	99		0	False	3
P38626	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	284		0	True	3
G5ED41	Caenorhabditis elegans	Metazoa	1274		0	False	2
P22515	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1024		0	False	4
Q75V57	Oryza sativa subsp. japonica	Plants	361		0	False	2
Q14678	Homo sapiens	Metazoa	1352		0	False	3
Q1HTZ8	Rhinella marina	Metazoa	198		0	False	2
P62191	Homo sapiens	Metazoa	440		0	False	5
Q9LUI3	Arabidopsis thaliana	Plants	695		0	False	1
P42338	Homo sapiens	Metazoa	1070		0	False	2
Q9H244	Homo sapiens	Metazoa	342		0	True	5
O89038	Rattus norvegicus	Metazoa	507		0	False	2
Q13686	Homo sapiens	Metazoa	389		0	False	1
Q91YH6	Mus musculus	Metazoa	513		0	False	4
Q66K74	Homo sapiens	Metazoa	1059		0	False	2
O22152	Arabidopsis thaliana	Plants	229		0	False	4
Q07912	Homo sapiens	Metazoa	1038		0	False	4
Q64GA5	Mus musculus	Metazoa	597		0	False	3
A8CVF3	Avicennia marina	Plants	195		0	False	5
Q3ULF4	Mus musculus	Metazoa	781		0	False	1
Q8C0R7	Mus musculus	Metazoa	736		0	False	4
P38828	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	187		0	False	4
Q86Y01	Homo sapiens	Metazoa	620		0	False	3
P33400	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	625		0	False	1
O08575	Mus musculus	Metazoa	532		0	False	5
Q9VFS5	Drosophila melanogaster	Metazoa	980		0	False	1
P43309	Malus domestica	Plants	593		0	False	1
Q9QYK9	Mus musculus	Metazoa	343		0	False	4
P31651	Mus musculus	Metazoa	614		0	True	2
P15512	Tetrahymena pyriformis	Other	136		0	False	3
Q60954	Mus musculus	Metazoa	390		0	False	2
P41848	Caenorhabditis elegans	Metazoa	697		0	False	5
P52270	Trypanosoma cruzi	Other	251		0	False	4
Q96LW7	Homo sapiens	Metazoa	228		0	False	2
C8VTV4	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	573		0	False	3
O43083	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	338		0	False	4
O23614	Arabidopsis thaliana	Plants	515		0	False	5
P49704	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	494		0	False	1
Q04637	Homo sapiens	Metazoa	1599		0	False	5
Q96MI9	Homo sapiens	Metazoa	1112		0	False	3
Q9UK80	Homo sapiens	Metazoa	565		0	False	5
Q9DBY8	Mus musculus	Metazoa	855		0	False	5
Q38895	Arabidopsis thaliana	Plants	204		0	False	4
Q9Y6X0	Homo sapiens	Metazoa	1596		0	False	3
P55199	Homo sapiens	Metazoa	621		0	False	1
Q99JI1	Mus musculus	Metazoa	82		0	False	3
P22844	Xenopus laevis	Metazoa	196		0	False	2
P0C2B8	Bos taurus	Metazoa	126		0	False	3
Q06512	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	552		0	False	3
O74895	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	201		0	False	4
Q86YA3	Homo sapiens	Metazoa	2104		0	False	5
F4IN23	Arabidopsis thaliana	Plants	321		0	False	5
A0A2I0BUK1	Plasmodium falciparum (isolate NF54)	Other	893		0	False	3
Q9YHE8	Danio rerio	Metazoa	560		0	False	5
Q63270	Rattus norvegicus	Metazoa	889		0	False	2
Q9BSK4	Homo sapiens	Metazoa	669		0	False	1
Q39026	Arabidopsis thaliana	Plants	395		0	False	4
Q24322	Drosophila melanogaster	Metazoa	899		0	True	4
P21549	Homo sapiens	Metazoa	392		0	False	2
Q6DBN4	Arabidopsis thaliana	Plants	253		0	True	5
Q17963	Caenorhabditis elegans	Metazoa	376		0	False	3
Q94A03	Arabidopsis thaliana	Plants	391		0	False	2
Q6RET7	Medicago truncatula	Plants	523		0	False	5
Q9UBH6	Homo sapiens	Metazoa	696		0	False	1
Q8VDW4	Mus musculus	Metazoa	151		0	False	5
O18404	Drosophila melanogaster	Metazoa	255		0	False	4
Q9FEN9	Arabidopsis thaliana	Plants	228		0	False	4
Q6PDY0	Mus musculus	Metazoa	202		0	False	4
Q9H1R2	Homo sapiens	Metazoa	295		0	False	5
Q6RFH8	Homo sapiens	Metazoa	374		0	False	3
P47148	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	283		0	False	3
Q9M077	Arabidopsis thaliana	Plants	294		0	False	4
A0MP03	Xenopus laevis	Metazoa	1028		0	False	4
Q9NR00	Homo sapiens	Metazoa	106		0	False	5
Q9P0U1	Homo sapiens	Metazoa	55		0	True	1
P39717	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	880		0	False	1
Q9VW27	Drosophila melanogaster	Metazoa	717		0	False	3
Q8C167	Mus musculus	Metazoa	725		0	False	4
O14966	Homo sapiens	Metazoa	203		0	False	3
P23706	Antirrhinum majus	Plants	227		0	False	3
Q9NPD3	Homo sapiens	Metazoa	245		0	False	5
E2JF22	Mus musculus	Metazoa	2547		0	True	4
Q19584	Caenorhabditis elegans	Metazoa	342		0	False	2
Q9M1I7	Arabidopsis thaliana	Plants	467		0	False	3
P53241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	593		0	False	1
Q8BUV3	Mus musculus	Metazoa	769		0	False	5
P36013	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	669		0	False	3
O95319	Homo sapiens	Metazoa	508		0	False	4
P31273	Homo sapiens	Metazoa	242		0	False	4
Q7K5K3	Drosophila melanogaster	Metazoa	365		0	False	5
O22241	Arabidopsis thaliana	Plants	424		0	False	1
P10644	Homo sapiens	Metazoa	381		0	False	1
Q7TMA4	Mus musculus	Metazoa	361		0	True	2
O49675	Arabidopsis thaliana	Plants	595		0	False	4
Q9NTW7	Homo sapiens	Metazoa	645		0	False	3
P80001	Sepia officinalis	Metazoa	78		0	False	2
O08574	Mus musculus	Metazoa	370		0	False	5
Q9SJF0	Arabidopsis thaliana	Plants	1018		0	False	2
A6ND48	Homo sapiens	Metazoa	311		0	True	4
Q9TZC4	Caenorhabditis elegans	Metazoa	466		0	False	3
P69069	Oncorhynchus mykiss	Metazoa	124		0	False	1
P12113	Chlamydomonas reinhardtii	Plants	358		0	False	4
P15863	Homo sapiens	Metazoa	534		0	False	3
P46951	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	817		0	False	2
P20050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	605		0	False	1
Q9LY28	Arabidopsis thaliana	Plants	479		0	False	1
O22265	Arabidopsis thaliana	Plants	373		0	False	3
Q9LU21	Arabidopsis thaliana	Plants	204		0	False	2
P49804	Rattus norvegicus	Metazoa	180		0	False	1
P32259	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	974		0	False	2
Q0WVX5	Arabidopsis thaliana	Plants	1040		0	False	3
Q9NUL7	Homo sapiens	Metazoa	540		0	False	5
Q9US07	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	662		0	False	1
P27144	Homo sapiens	Metazoa	223		0	False	5
Q8WUU5	Homo sapiens	Metazoa	269		0	False	4
Q14814	Homo sapiens	Metazoa	521		0	False	2
P91853	Caenorhabditis elegans	Metazoa	356		0	False	5
Q42342	Arabidopsis thaliana	Plants	134		0	False	1
P40037	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	129		0	False	1
P23586	Arabidopsis thaliana	Plants	522		0	True	5
F4HU58	Arabidopsis thaliana	Plants	420		0	False	4
P40491	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155		0	False	1
Q03862	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	593		0	False	2
P31649	Mus musculus	Metazoa	602		0	True	3
Q9LEQ3	Arabidopsis thaliana	Plants	706		0	True	2
O00483	Homo sapiens	Metazoa	81		0	True	2
Q98TA5	Xenopus laevis	Metazoa	896		0	False	4
O96008	Homo sapiens	Metazoa	361		0	False	4
Q9LK76	Arabidopsis thaliana	Plants	389		0	False	3
Q13023	Homo sapiens	Metazoa	2319		0	False	2
Q9CA69	Arabidopsis thaliana	Plants	397		0	False	4
P17540	Homo sapiens	Metazoa	419		0	False	3
Q62440	Mus musculus	Metazoa	770		0	False	5
Q9Z258	Rattus norvegicus	Metazoa	1239		0	False	4
O60336	Homo sapiens	Metazoa	1514		0	False	2
Q6JP77	Rattus norvegicus	Metazoa	353		0	False	5
O18757	Oryctolagus cuniculus	Metazoa	475		0	False	5
Q9BWG6	Homo sapiens	Metazoa	230		0	False	4
Q923A2	Mus musculus	Metazoa	608		0	False	3
Q9NDJ2	Drosophila melanogaster	Metazoa	3198		0	False	2
Q8GUM2	Arabidopsis thaliana	Plants	682		0	False	3
P59103	Homo sapiens	Metazoa	153		0	False	2
J9VT33	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	1048		0	False	3
Q4VBD9	Mus musculus	Metazoa	706		0	False	2
P21440	Mus musculus	Metazoa	1276		0	True	3
Q9BXY8	Homo sapiens	Metazoa	128		0	False	5
O74560	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	636		0	False	1
Q8AYS7	Gallus gallus	Metazoa	753		0	False	3
Q21446	Caenorhabditis elegans	Metazoa	539		0	False	4
Q9Z1X9	Mus musculus	Metazoa	566		0	False	5
Q8W586	Arabidopsis thaliana	Plants	379		0	False	2
P92958	Arabidopsis thaliana	Plants	512		0	False	2
Q15436	Homo sapiens	Metazoa	765		0	False	5
Q03036	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	179		0	False	2
Q9JIK9	Mus musculus	Metazoa	218		0	False	4
Q8MIR0	Sus scrofa	Metazoa	373		0	False	3
O75489	Homo sapiens	Metazoa	264		0	False	4
Q9ES70	Mus musculus	Metazoa	313		0	False	3
Q9VGL8	Drosophila melanogaster	Metazoa	363		0	False	4
O49627	Arabidopsis thaliana	Plants	167		0	False	1
P37232	Xenopus laevis	Metazoa	474		0	False	2
P35922	Mus musculus	Metazoa	614		0	False	1
P27684	Spinacia oleracea	Plants	142		0	False	2
E9Q3G8	Mus musculus	Metazoa	1462		0	False	3
Q9SW18	Arabidopsis thaliana	Plants	312		0	False	3
O43052	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1150		0	False	2
Q944H2	Arabidopsis thaliana	Plants	391		0	False	5
Q8WZM4	Candida tropicalis	Fungi	386		0	False	1
Q9ERH7	Mus musculus	Metazoa	1192		0	False	2
Q9SZC9	Arabidopsis thaliana	Plants	949		0	False	3
Q39255	Arabidopsis thaliana	Plants	160		0	False	4
Q60823	Mus musculus	Metazoa	481		0	False	2
Q9V535	Drosophila melanogaster	Metazoa	165		0	False	5
Q9Y3Q4	Homo sapiens	Metazoa	1203		0	False	5
Q96K58	Homo sapiens	Metazoa	619		0	False	3
O35433	Rattus norvegicus	Metazoa	838		0	False	5
Q8GTR4	Arabidopsis thaliana	Plants	965		0	False	4
Q06211	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1407		0	False	4
P19532	Homo sapiens	Metazoa	575		0	False	3
Q10210	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	391		0	False	3
Q9P0K8	Homo sapiens	Metazoa	574		0	False	4
A0A7G5KET3	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167)	Fungi	417		0	False	3
P14137	Rattus norvegicus	Metazoa	526		0	False	4
Q501D2	Arabidopsis thaliana	Plants	572		0	False	5
Q15050	Homo sapiens	Metazoa	365		0	False	5
Q8NAG6	Homo sapiens	Metazoa	615		0	False	1
P27124	Oryctolagus cuniculus	Metazoa	458		0	False	3
P06506	Spinacia oleracea	Plants	138		0	False	5
A1Z6E0	Drosophila melanogaster	Metazoa	279		0	False	1
P53281	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	241		0	False	1
Q9XGM3	Arabidopsis thaliana	Plants	1217		0	False	4
Q9HAV4	Homo sapiens	Metazoa	1204		0	False	5
I3PB37	Petunia hybrida	Plants	544		0	False	2
Q9Y294	Homo sapiens	Metazoa	204		0	False	2
Q9LK23	Arabidopsis thaliana	Plants	516		0	False	4
Q8ND76	Homo sapiens	Metazoa	341		0	False	2
O43248	Homo sapiens	Metazoa	304		0	False	1
Q71SY5	Homo sapiens	Metazoa	747		0	False	4
Q9T0H9	Arabidopsis thaliana	Plants	359		0	False	4
P08181	Drosophila melanogaster	Metazoa	336		0	False	5
Q09428	Homo sapiens	Metazoa	1581		0	True	3
Q84XV2	Arabidopsis thaliana	Plants	386		0	False	4
Q9BZY9	Homo sapiens	Metazoa	425		0	False	5
Q80VL1	Mus musculus	Metazoa	560		0	False	5
P63241	Homo sapiens	Metazoa	154		0	False	1
Q84ZW8	Zea mays	Plants	590		0	False	1
Q9LI74	Arabidopsis thaliana	Plants	1004		0	False	1
P41348	Spinacia oleracea	Plants	144		0	False	2
P53150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	421		0	False	1
Q9EQR5	Mus musculus	Metazoa	269		0	True	4
Q7SA88	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	439		0	False	5
P51398	Homo sapiens	Metazoa	398		0	False	3
Q9JMG3	Mus musculus	Metazoa	245		0	True	4
Q32P44	Homo sapiens	Metazoa	896		0	False	4
O60260	Homo sapiens	Metazoa	465		0	False	2
B1AXD8	Mus musculus	Metazoa	201		0	False	5
Q09685	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	411		0	False	2
Q12363	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	437		0	False	1
Q86TX2	Homo sapiens	Metazoa	421		0	False	3
Q01497	Pichia angusta	Fungi	457		0	True	1
Q8TDB8	Homo sapiens	Metazoa	520		0	True	2
Q7XJJ7	Arabidopsis thaliana	Plants	607		0	False	3
Q6PII3	Homo sapiens	Metazoa	467		0	False	2
O49447	Arabidopsis thaliana	Plants	379		0	True	3
P17070	Oryza sativa subsp. japonica	Plants	263		0	False	3
F4K6X0	Arabidopsis thaliana	Plants	121		0	False	1
O15525	Homo sapiens	Metazoa	162		0	False	4
P38882	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	575		0	False	4
Q9QYJ6	Rattus norvegicus	Metazoa	794		0	False	1
Q15699	Homo sapiens	Metazoa	326		0	False	1
Q99KP6	Mus musculus	Metazoa	504		0	False	5
A1A5B4	Homo sapiens	Metazoa	782		0	False	2
P53114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1132		0	False	4
Q9M1E2	Arabidopsis thaliana	Plants	558		0	True	2
Q14019	Homo sapiens	Metazoa	142		0	False	2
Q8NBA8	Homo sapiens	Metazoa	298		0	False	5
Q9Y224	Homo sapiens	Metazoa	244		0	False	2
P32558	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1035		0	False	1
P38634	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	284		0	False	5
P67999	Rattus norvegicus	Metazoa	525		0	False	3
C8YNG6	Petunia hybrida	Plants	462		0	False	1
Q8CJ78	Mus musculus	Metazoa	1038		0	False	3
P35548	Homo sapiens	Metazoa	267		0	False	1
Q9BVJ7	Homo sapiens	Metazoa	150		0	False	3
Q6YN16	Homo sapiens	Metazoa	418		0	False	2
Q9JHR9	Mus musculus	Metazoa	270		0	False	3
Q9Y2K1	Homo sapiens	Metazoa	713		0	False	1
Q8LPR5	Arabidopsis thaliana	Plants	420		0	False	2
P38827	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1080		0	False	3
Q5Z8R1	Oryza sativa subsp. japonica	Plants	455		0	False	4
Q9UBX0	Homo sapiens	Metazoa	185		0	False	1
O95478	Homo sapiens	Metazoa	260		0	False	5
Q9H2U1	Homo sapiens	Metazoa	1008		0	False	1
Q9SL92	Arabidopsis thaliana	Plants	367		0	False	2
Q5T6F2	Homo sapiens	Metazoa	1119		0	False	2
Q91ZD4	Mus musculus	Metazoa	521		0	False	5
Q9QY15	Mus musculus	Metazoa	484		0	False	1
Q9D8T2	Mus musculus	Metazoa	487		0	False	2
P62784	Caenorhabditis elegans	Metazoa	103		0	False	5
Q8VY15	Arabidopsis thaliana	Plants	899		0	False	1
Q63065	Rattus norvegicus	Metazoa	434		0	False	4
Q9NYQ2	Mus musculus	Metazoa	353		0	False	1
Q03825	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	758		0	False	4
Q94AQ8	Arabidopsis thaliana	Plants	348		0	False	4
Q9NPC1	Homo sapiens	Metazoa	358		0	True	2
Q8R507	Mus musculus	Metazoa	461		0	True	1
Q969Z0	Homo sapiens	Metazoa	631		0	False	4
Q94BQ3	Arabidopsis thaliana	Plants	757		0	False	1
A3BF39	Oryza sativa subsp. japonica	Plants	1067		0	False	5
Q9LES2	Arabidopsis thaliana	Plants	478		0	False	2
P14270	Rattus norvegicus	Metazoa	803		0	False	4
Q9FPS9	Arabidopsis thaliana	Plants	924		0	False	1
O14311	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	307		0	False	3
Q9M280	Arabidopsis thaliana	Plants	116		0	False	1
Q8BLQ0	Mus musculus	Metazoa	456		0	False	1
Q7K3L1	Drosophila melanogaster	Metazoa	921		0	False	4
O23140	Arabidopsis thaliana	Plants	438		0	False	2
Q62733	Rattus norvegicus	Metazoa	452		0	False	4
P00311	Galdieria sulphuraria	Other	172		0	False	5
Q680Q4	Arabidopsis thaliana	Plants	884		0	False	4
P38771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	230		0	False	2
P31643	Rattus norvegicus	Metazoa	621		0	True	5
Q9BUV8	Homo sapiens	Metazoa	137		0	True	2
P40556	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	373		0	True	2
Q9SE43	Arabidopsis thaliana	Plants	842		0	False	5
Q8ND90	Homo sapiens	Metazoa	353		0	False	1
Q5M755	Arabidopsis thaliana	Plants	273		0	False	2
Q9LVI4	Arabidopsis thaliana	Plants	352		0	False	1
Q8WYA6	Homo sapiens	Metazoa	563		0	False	3
Q810D1	Rattus norvegicus	Metazoa	196		0	False	5
Q10308	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	269		0	False	4
Q7M3M8	Drosophila melanogaster	Metazoa	793		0	False	3
Q9WU82	Rattus norvegicus	Metazoa	781		0	False	5
O94289	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	718		0	False	1
P18115	Xenopus laevis	Metazoa	418		0	False	2
P51170	Homo sapiens	Metazoa	649		0	True	5
P33751	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	242		0	False	3
Q8W4J9	Arabidopsis thaliana	Plants	908		0	False	3
Q6NME7	Arabidopsis thaliana	Plants	127		0	False	4
P18054	Homo sapiens	Metazoa	663		0	False	2
P14732	Gallus gallus	Metazoa	600		0	False	5
Q94B78	Arabidopsis thaliana	Plants	1037		0	False	1
Q92833	Homo sapiens	Metazoa	1246		0	False	1
P27697	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	501		0	False	2
P40502	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157		0	True	2
Q811A2	Rattus norvegicus	Metazoa	172		0	True	3
Q9C4Z7	Arabidopsis thaliana	Plants	229		0	False	1
Q9FKB5	Arabidopsis thaliana	Plants	222		0	False	5
O49937	Spinacia oleracea	Plants	293		0	False	5
Q00711	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	640		0	False	5
P53877	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	555		0	False	3
Q06563	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	197		0	True	4
Q9HB89	Homo sapiens	Metazoa	426		0	True	3
P87227	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	672		0	False	1
Q12530	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	201		0	True	4
Q8BX22	Mus musculus	Metazoa	1067		0	False	2
P12755	Homo sapiens	Metazoa	728		0	False	4
Q5U249	Xenopus laevis	Metazoa	2408		0	False	3
Q8K203	Mus musculus	Metazoa	606		0	False	1
P48048	Homo sapiens	Metazoa	391		0	True	2
P49919	Mus musculus	Metazoa	348		0	False	3
Q6ZMU5	Homo sapiens	Metazoa	477		0	False	4
Q08457	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	257		0	False	2
Q7TSD4	Mus musculus	Metazoa	393		0	False	5
Q9I9A7	Xenopus laevis	Metazoa	617		0	False	5
P38291	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	140		0	False	5
P24350	Drosophila melanogaster	Metazoa	396		0	False	3
Q8K083	Mus musculus	Metazoa	1302		0	False	2
Q13404	Homo sapiens	Metazoa	147		0	False	1
Q99N13	Mus musculus	Metazoa	588		0	False	1
Q7Z2W7	Homo sapiens	Metazoa	1104		0	False	5
Q9FYB5	Arabidopsis thaliana	Plants	161		0	False	1
O82339	Arabidopsis thaliana	Plants	294		0	False	2
P32898	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	989		0	False	4
P93740	Arabidopsis thaliana	Plants	280		0	False	5
Q6PDM1	Mus musculus	Metazoa	616		0	False	3
Q06236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	168		0	True	2
Q12300	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	763		0	False	3
Q17632	Caenorhabditis elegans	Metazoa	961		0	False	4
Q03489	Petunia hybrida	Plants	241		0	False	4
Q8K1S6	Mus musculus	Metazoa	718		0	False	1
Q9SX29	Arabidopsis thaliana	Plants	159		0	False	2
Q9UGR2	Homo sapiens	Metazoa	977		0	False	3
Q15543	Homo sapiens	Metazoa	124		0	False	3
Q99N50	Mus musculus	Metazoa	950		0	False	2
Q9UGP4	Homo sapiens	Metazoa	676		0	False	3
Q9QYC0	Mus musculus	Metazoa	735		0	False	2
P51692	Homo sapiens	Metazoa	787		0	False	3
C0HKE1	Mus musculus	Metazoa	130		0	False	1
Q9Y4G6	Homo sapiens	Metazoa	2542		0	False	2
P39979	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	161		0	False	4
Q7Z6K1	Homo sapiens	Metazoa	395		0	False	5
Q6H1V1	Mus musculus	Metazoa	669		0	True	5
G5EG86	Caenorhabditis elegans	Metazoa	394		0	False	5
Q9SUR3	Arabidopsis thaliana	Plants	275		0	False	2
Q12487	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	163		0	False	2
Q1G3K8	Arabidopsis thaliana	Plants	216		0	False	3
Q9YGY3	Xenopus laevis	Metazoa	330		0	False	1
P19516	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	300		0	True	2
Q9XIE2	Arabidopsis thaliana	Plants	1469		0	False	5
Q38HM4	Mus musculus	Metazoa	350		0	False	5
P32479	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	840		0	False	5
P12355	Spinacia oleracea	Plants	231		0	False	2
P61160	Homo sapiens	Metazoa	394		0	False	4
P25490	Homo sapiens	Metazoa	414		0	False	2
Q9FXD6	Arabidopsis thaliana	Plants	521		0	False	5
O60293	Homo sapiens	Metazoa	1989		0	False	1
P38127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	377		0	True	5
P00071	Pastinaca sativa	Plants	111		0	False	4
O14131	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	442		0	False	4
P0C2C1	Rattus norvegicus	Metazoa	160		0	False	2
Q8L773	Arabidopsis thaliana	Plants	244		0	False	5
Q12467	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	430		0	False	3
P97443	Mus musculus	Metazoa	490		0	False	5
O81126	Arabidopsis thaliana	Plants	200		0	False	1
Q6UVM4	Rattus norvegicus	Metazoa	1142		0	True	2
Q7YZH1	Drosophila melanogaster	Metazoa	3241		0	False	3
Q923X4	Mus musculus	Metazoa	156		0	False	2
Q02758	Pisum sativum	Plants	251		0	False	2
Q06801	Solanum tuberosum	Plants	576		0	False	5
P35476	Nicotiana tabacum	Plants	99		0	False	3
Q8RWN0	Arabidopsis thaliana	Plants	571		0	False	2
O74350	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	299		0	False	4
Q8QFR2	Xenopus laevis	Metazoa	1013		0	False	2
P40342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	146		0	False	1
Q3ZBU2	Bos taurus	Metazoa	106		0	True	2
P50110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	327		0	True	5
Q9USR4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	125		0	False	2
P22469	Drosophila melanogaster	Metazoa	90		0	False	1
A6NK58	Homo sapiens	Metazoa	231		0	False	3
Q9D0R4	Mus musculus	Metazoa	546		0	False	2
O46098	Drosophila melanogaster	Metazoa	92		0	False	1
A0A0G2K047	Rattus norvegicus	Metazoa	683		0	False	2
Q92373	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	279		0	False	1
O80952	Arabidopsis thaliana	Plants	296		0	False	2
O88551	Mus musculus	Metazoa	211		0	True	2
Q32NR9	Xenopus laevis	Metazoa	708		0	False	2
P55317	Homo sapiens	Metazoa	472		0	False	4
G5EEQ5	Caenorhabditis elegans	Metazoa	367		0	False	3
Q9BXH1	Homo sapiens	Metazoa	193		0	False	2
Q7KZF4	Homo sapiens	Metazoa	910		0	False	4
K7QKH1	Humulus lupulus	Plants	393		0	False	5
Q13569	Homo sapiens	Metazoa	410		0	False	5
Q8L4H0	Arabidopsis thaliana	Plants	500		0	False	2
O14495	Homo sapiens	Metazoa	311		0	True	4
P07664	Drosophila melanogaster	Metazoa	433		0	False	2
Q5VZI3	Homo sapiens	Metazoa	342		0	False	5
Q16621	Homo sapiens	Metazoa	373		0	False	4
P28834	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360		0	False	2
Q8W489	Arabidopsis thaliana	Plants	865		0	False	5
Q8SUF9	Encephalitozoon cuniculi (strain GB-M1)	Fungi	553		0	True	1
Q9C8R8	Arabidopsis thaliana	Plants	711		0	False	4
F4KFT7	Arabidopsis thaliana	Plants	617		0	False	3
P17608	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	201		0	False	1
Q7M753	Mus musculus	Metazoa	456		0	False	3
Q8L796	Arabidopsis thaliana	Plants	754		0	False	4
