accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
Q01962	Komagataella pastoris	Fungi	713		0	False	5
Q9ER60	Mus musculus	Metazoa	1841		0	False	5
Q8RWN9	Arabidopsis thaliana	Plants	539		0	False	5
Q9UFF9	Homo sapiens	Metazoa	292		0	False	5
P17225	Mus musculus	Metazoa	555		0	False	5
Q9SKT0	Arabidopsis thaliana	Plants	300		0	False	5
E5KBU4	Physcomitrium patens	Plants	394		0	False	5
P46063	Homo sapiens	Metazoa	649		0	False	5
Q12082	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	118		0	False	5
P10103	Bos taurus	Metazoa	215		0	False	5
Q9WTS4	Mus musculus	Metazoa	2731		0	False	5
Q19360	Caenorhabditis elegans	Metazoa	430		0	False	5
Q62233	Mus musculus	Metazoa	333		0	False	5
P35813	Homo sapiens	Metazoa	382		0	False	5
Q9NVX2	Homo sapiens	Metazoa	485		0	False	5
P68543	Homo sapiens	Metazoa	259		0	False	5
P05549	Homo sapiens	Metazoa	437		0	False	5
Q13351	Homo sapiens	Metazoa	362		0	False	5
Q03164	Homo sapiens	Metazoa	3969		0	False	5
P03910	Bos taurus	Metazoa	459		0	True	5
Q99MR6	Mus musculus	Metazoa	875		0	False	5
Q9SX85	Arabidopsis thaliana	Plants	887		0	False	5
Q9WUK6	Mus musculus	Metazoa	522		0	False	5
Q9WV30	Mus musculus	Metazoa	1534		0	False	5
O70200	Mus musculus	Metazoa	147		0	False	5
Q9FLQ4	Arabidopsis thaliana	Plants	464		0	False	5
Q1MTN9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	544		0	False	5
Q07969	Rattus norvegicus	Metazoa	472		0	True	5
Q9FMM3	Arabidopsis thaliana	Plants	1714		0	False	5
A0A075TXZ1	Penicillium expansum	Fungi	324		0	False	5
P00420	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	269		0	True	5
Q9FHD7	Arabidopsis thaliana	Plants	487		0	False	5
Q63210	Rattus norvegicus	Metazoa	379		0	False	5
O14818	Homo sapiens	Metazoa	248		0	False	5
Q03262	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	622		0	False	5
Q9NY59	Homo sapiens	Metazoa	655		0	False	5
P53154	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	560		0	True	5
Q9VR38	Drosophila melanogaster	Metazoa	528		0	False	5
Q8WU08	Homo sapiens	Metazoa	396		0	False	5
P26569	Arabidopsis thaliana	Plants	273		0	False	5
Q9LH52	Arabidopsis thaliana	Plants	325		0	False	5
Q01534	Homo sapiens	Metazoa	308		0	False	5
P47140	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	327		0	False	5
P13073	Homo sapiens	Metazoa	169		0	False	5
Q96FV9	Homo sapiens	Metazoa	657		0	False	5
Q99714	Homo sapiens	Metazoa	261		0	False	5
Q94A84	Arabidopsis thaliana	Plants	487		0	False	5
P49802	Homo sapiens	Metazoa	495		0	False	5
Q9UP83	Homo sapiens	Metazoa	860		0	False	5
Q14916	Homo sapiens	Metazoa	467		0	True	5
P60710	Mus musculus	Metazoa	375		0	False	5
Q12172	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	810		0	False	5
P39985	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1022		0	False	5
P27736	Triticum aestivum	Plants	615		0	False	5
Q9JLP1	Rattus norvegicus	Metazoa	346		0	False	5
A2CEI6	Danio rerio	Metazoa	1046		0	False	5
Q05917	Gallus gallus	Metazoa	289		0	False	5
Q9JLN9	Mus musculus	Metazoa	2549		0	False	5
O95568	Homo sapiens	Metazoa	372		0	False	5
Q04867	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	317		0	False	5
A0AVK6	Homo sapiens	Metazoa	867		0	False	5
Q8GSA7	Arabidopsis thaliana	Plants	1032		0	False	5
Q9CR95	Mus musculus	Metazoa	275		0	False	5
P19145	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	602		0	False	5
P30189	Drosophila melanogaster	Metazoa	972		0	False	5
O45717	Caenorhabditis elegans	Metazoa	293		0	False	5
Q9Y314	Homo sapiens	Metazoa	301		0	False	5
O44548	Caenorhabditis elegans	Metazoa	877		0	False	5
Q06188	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	304		0	False	5
Q12063	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	375		0	False	5
Q8GUU3	Arabidopsis thaliana	Plants	613		0	False	5
P0C6T3	Rattus norvegicus	Metazoa	269		0	True	5
Q9BSH4	Homo sapiens	Metazoa	297		0	False	5
Q12242	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	671		0	False	5
Q14318	Homo sapiens	Metazoa	412		0	False	5
Q8BKC5	Mus musculus	Metazoa	1097		0	False	5
P23347	Rattus norvegicus	Metazoa	1234		0	False	5
Q8N196	Homo sapiens	Metazoa	739		0	False	5
P0C0S5	Homo sapiens	Metazoa	128		0	False	5
P25046	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	220		0	False	5
O49931	Pisum sativum	Plants	553		0	False	5
Q9HGP4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	727		0	False	5
Q80TS7	Mus musculus	Metazoa	710		0	False	5
B8B2R4	Oryza sativa subsp. indica	Plants	377		0	False	5
Q92522	Homo sapiens	Metazoa	213		0	False	5
Q9Z0P7	Mus musculus	Metazoa	484		0	False	5
P00077	Strigomonas oncopelti	Other	113		0	False	5
Q01663	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	552		0	False	5
O35987	Rattus norvegicus	Metazoa	370		0	False	5
P30556	Homo sapiens	Metazoa	359		0	True	5
P09547	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1314		0	False	5
Q3UZP0	Mus musculus	Metazoa	555		0	False	5
Q9UKK3	Homo sapiens	Metazoa	1724		0	False	5
Q17635	Caenorhabditis elegans	Metazoa	590		0	False	5
O64530	Arabidopsis thaliana	Plants	379		0	False	5
B8ZXI1	Mus musculus	Metazoa	415		0	False	5
Q9USQ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	606		0	False	5
Q93654	Caenorhabditis elegans	Metazoa	245		0	False	5
P15108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	705		0	False	5
Q96GQ7	Homo sapiens	Metazoa	765		0	False	5
Q9ZP06	Arabidopsis thaliana	Plants	341		0	False	5
P78348	Homo sapiens	Metazoa	528		0	True	5
Q0PNE2	Homo sapiens	Metazoa	266		0	False	5
Q9NYW8	Homo sapiens	Metazoa	714		0	False	5
P14832	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	162		0	False	5
Q66JW3	Mus musculus	Metazoa	526		0	False	5
O14558	Homo sapiens	Metazoa	160		0	False	5
O00623	Homo sapiens	Metazoa	359		0	True	5
Q5T197	Homo sapiens	Metazoa	706		0	True	5
P38769	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	630		0	False	5
Q61985	Mus musculus	Metazoa	741		0	True	5
A2WQE4	Oryza sativa subsp. indica	Plants	333		0	False	5
P68104	Homo sapiens	Metazoa	462		0	False	5
P43605	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	281		0	False	5
Q68FX6	Rattus norvegicus	Metazoa	390		0	False	5
O42709	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	593		0	False	5
P43363	Homo sapiens	Metazoa	369		0	False	5
O94609	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1012		0	False	5
Q8VEK0	Mus musculus	Metazoa	364		0	True	5
P53985	Homo sapiens	Metazoa	500		0	True	5
P32897	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	222		0	True	5
P08994	Tetrahymena thermophila (strain SB210)	Other	122		0	False	5
D4AE48	Rattus norvegicus	Metazoa	505		0	False	5
P11234	Homo sapiens	Metazoa	206		0	False	5
Q9ZPV5	Arabidopsis thaliana	Plants	764		0	False	5
P06780	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	209		0	False	5
A2RVJ8	Arabidopsis thaliana	Plants	434		0	False	5
Q42522	Arabidopsis thaliana	Plants	472		0	False	5
P40185	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	145		0	False	5
O88910	Mus musculus	Metazoa	568		0	False	5
Q17381	Caenorhabditis elegans	Metazoa	506		0	False	5
Q9M2N5	Arabidopsis thaliana	Plants	696		0	False	5
Q84VG7	Arabidopsis thaliana	Plants	587		0	False	5
Q9VA37	Drosophila melanogaster	Metazoa	187		0	False	5
Q8VY80	Arabidopsis thaliana	Plants	147		0	False	5
Q9LV10	Arabidopsis thaliana	Plants	616		0	True	5
Q5VWP2	Homo sapiens	Metazoa	391		0	False	5
Q6UB98	Homo sapiens	Metazoa	2062		0	False	5
Q04347	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	519		0	False	5
Q13112	Homo sapiens	Metazoa	559		0	False	5
Q00947	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	519		0	False	5
P82650	Homo sapiens	Metazoa	360		0	False	5
Q06164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1454		0	False	5
Q9UI43	Homo sapiens	Metazoa	246		0	False	5
Q10148	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	254		0	False	5
Q3KRA9	Homo sapiens	Metazoa	238		0	False	5
P62879	Homo sapiens	Metazoa	340		0	False	5
Q9SZU7	Arabidopsis thaliana	Plants	270		0	False	5
Q9H0E9	Homo sapiens	Metazoa	1235		0	False	5
P70536	Rattus norvegicus	Metazoa	388		0	True	5
Q5VVY1	Homo sapiens	Metazoa	283		0	False	5
Q9NYT0	Homo sapiens	Metazoa	353		0	False	5
P34897	Homo sapiens	Metazoa	504		0	False	5
Q4Z1L3	Plasmodium berghei (strain Anka)	Other	376		0	False	5
Q8K585	Rattus norvegicus	Metazoa	107		0	False	5
Q9FJX3	Arabidopsis thaliana	Plants	276		0	False	5
Q9I7I0	Drosophila melanogaster	Metazoa	575		0	False	5
P35498	Homo sapiens	Metazoa	2009		0	False	5
Q14254	Homo sapiens	Metazoa	428		0	False	5
Q9NX14	Homo sapiens	Metazoa	153		0	True	5
O88532	Mus musculus	Metazoa	1074		0	False	5
Q9JM01	Rattus norvegicus	Metazoa	593		0	False	5
P36144	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	274		0	False	5
O74876	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	357		0	False	5
Q9ASW3	Arabidopsis thaliana	Plants	471		0	False	5
Q6Q0C1	Homo sapiens	Metazoa	308		0	True	5
F4IV16	Arabidopsis thaliana	Plants	267		0	False	5
A3BK75	Oryza sativa subsp. japonica	Plants	482		0	False	5
P41846	Caenorhabditis elegans	Metazoa	1009		0	False	5
P40477	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1460		0	False	5
P23512	Rattus norvegicus	Metazoa	466		0	False	5
Q86VI4	Homo sapiens	Metazoa	317		0	False	5
Q9H422	Homo sapiens	Metazoa	1215		0	False	5
Q96QZ7	Homo sapiens	Metazoa	1491		0	False	5
Q03468	Homo sapiens	Metazoa	1493		0	False	5
Q32MQ0	Homo sapiens	Metazoa	723		0	False	5
P46939	Homo sapiens	Metazoa	3433		0	False	5
Q80ZD3	Mus musculus	Metazoa	593		0	True	5
Q9EQN3	Mus musculus	Metazoa	387		0	False	5
P82264	Chaenocephalus aceratus	Metazoa	504		0	False	5
P31161	Caenorhabditis elegans	Metazoa	221		0	False	5
Q8RWD5	Arabidopsis thaliana	Plants	577		0	False	5
P53123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	320		0	False	5
Q9Z2C4	Mus musculus	Metazoa	669		0	False	5
Q92620	Homo sapiens	Metazoa	1227		0	False	5
P29465	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1165		0	False	5
Q7TPF1	Rattus norvegicus	Metazoa	97		0	True	5
O94687	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	549		0	False	5
Q96TC7	Homo sapiens	Metazoa	470		0	True	5
Q9URX7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	340		0	False	5
O15145	Homo sapiens	Metazoa	178		0	False	5
Q9BZZ5	Homo sapiens	Metazoa	524		0	False	5
P34080	Rattus norvegicus	Metazoa	271		0	True	5
O04249	Arabidopsis thaliana	Plants	513		0	True	5
P39551	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	298		0	False	5
Q9XZT7	Drosophila melanogaster	Metazoa	146		0	False	5
Q09555	Caenorhabditis elegans	Metazoa	805		0	False	5
Q4FX73	Leishmania major	Other	264		0	False	5
Q6FN94	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138)	Fungi	499		0	False	5
Q8N884	Homo sapiens	Metazoa	522		0	False	5
Q96PZ0	Homo sapiens	Metazoa	661		0	False	5
O88477	Mus musculus	Metazoa	577		0	False	5
O13807	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1072		0	False	5
O02115	Caenorhabditis elegans	Metazoa	263		0	False	5
P14893	Bos taurus	Metazoa	373		0	False	5
P91278	Caenorhabditis elegans	Metazoa	362		0	False	5
Q8VY27	Arabidopsis thaliana	Plants	636		0	False	5
Q330K2	Homo sapiens	Metazoa	333		0	False	5
Q08462	Homo sapiens	Metazoa	1091		0	True	5
Q9UDR5	Homo sapiens	Metazoa	926		0	False	5
Q8VYJ1	Arabidopsis thaliana	Plants	560		0	True	5
Q8VWK4	Arabidopsis thaliana	Plants	300		0	False	5
Q91898	Xenopus laevis	Metazoa	187		0	False	5
O95665	Homo sapiens	Metazoa	410		0	True	5
P91027	Caenorhabditis elegans	Metazoa	338		0	False	5
P49906	Drosophila melanogaster	Metazoa	196		0	False	5
Q07896	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	663		0	False	5
Q9FK88	Arabidopsis thaliana	Plants	617		0	False	5
Q01992	Rattus norvegicus	Metazoa	710		0	False	5
Q923D5	Mus musculus	Metazoa	641		0	False	5
Q08285	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	240		0	False	5
Q9LXR9	Arabidopsis thaliana	Plants	348		0	False	5
P56693	Homo sapiens	Metazoa	466		0	False	5
O94301	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	339		0	False	5
Q8WVT3	Homo sapiens	Metazoa	735		0	False	5
O75940	Homo sapiens	Metazoa	238		0	False	5
A4IFH6	Bos taurus	Metazoa	52		0	True	5
P54098	Homo sapiens	Metazoa	1239		0	False	5
Q9SAZ5	Arabidopsis thaliana	Plants	155		0	False	5
Q8TAC2	Homo sapiens	Metazoa	188		0	False	5
Q91YT7	Mus musculus	Metazoa	579		0	False	5
P45896	Caenorhabditis elegans	Metazoa	393		0	False	5
O14979	Homo sapiens	Metazoa	420		0	False	5
P25992	Drosophila melanogaster	Metazoa	1002		0	False	5
P32526	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	644		0	False	5
Q09739	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	210		0	False	5
P41139	Mus musculus	Metazoa	161		0	False	5
Q9ZV02	Arabidopsis thaliana	Plants	258		0	True	5
Q94JM3	Arabidopsis thaliana	Plants	859		0	False	5
P13275	Scyliorhinus canicula	Metazoa	87		0	False	5
O57342	Coturnix japonica	Metazoa	286		0	False	5
P25008	Drosophila melanogaster	Metazoa	267		0	False	5
P02991	Euglena gracilis	Other	409		0	False	5
Q9NWW0	Homo sapiens	Metazoa	138		0	False	5
Q94EH2	Arabidopsis thaliana	Plants	210		0	True	5
Q9CA67	Arabidopsis thaliana	Plants	467		0	False	5
Q91WK7	Mus musculus	Metazoa	299		0	False	5
P36014	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	167		0	False	5
P49880	Aedes aegypti	Metazoa	776		0	False	5
Q9MAM1	Arabidopsis thaliana	Plants	447		0	False	5
Q91ZX6	Mus musculus	Metazoa	588		0	False	5
Q58F21	Homo sapiens	Metazoa	947		0	False	5
Q9NZM5	Homo sapiens	Metazoa	478		0	False	5
P27882	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	189		0	False	5
O89050	Mus musculus	Metazoa	735		0	False	5
Q9CA59	Arabidopsis thaliana	Plants	256		0	False	5
Q0E7J7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	325		0	False	5
Q12873	Homo sapiens	Metazoa	2000		0	False	5
Q5THR3	Homo sapiens	Metazoa	1501		0	False	5
P40154	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	320		0	False	5
Q3UHH1	Mus musculus	Metazoa	1832		0	False	5
O14122	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	734		0	False	5
P22803	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	104		0	False	5
P53096	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	452		0	False	5
P51791	Mus musculus	Metazoa	818		0	False	5
Q8MUF9	Dictyostelium discoideum	Other	649		0	False	5
P49375	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	Fungi	548		0	False	5
Q8NHV9	Homo sapiens	Metazoa	184		0	False	5
Q93Z53	Arabidopsis thaliana	Plants	571		0	False	5
Q9FKW4	Arabidopsis thaliana	Plants	523		0	False	5
Q8VYS2	Arabidopsis thaliana	Plants	890		0	False	5
Q8H1E7	Arabidopsis thaliana	Plants	754		0	False	5
O95104	Homo sapiens	Metazoa	1147		0	False	5
Q8W420	Arabidopsis thaliana	Plants	611		0	False	5
Q3UNX5	Mus musculus	Metazoa	580		0	False	5
P83372	Fragaria ananassa	Plants	469		0	False	5
Q64525	Mus musculus	Metazoa	126		0	False	5
Q63934	Mus musculus	Metazoa	411		0	False	5
Q8BGW1	Mus musculus	Metazoa	502		0	False	5
Q9NR20	Homo sapiens	Metazoa	520		0	False	5
Q12164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279		0	True	5
P29344	Spinacia oleracea	Plants	411		0	False	5
Q9NY61	Homo sapiens	Metazoa	560		0	False	5
P22138	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1203		0	False	5
P04179	Homo sapiens	Metazoa	222		0	False	5
P47999	Arabidopsis thaliana	Plants	392		0	False	5
P43138	Rattus norvegicus	Metazoa	317		0	False	5
Q03343	Rattus norvegicus	Metazoa	1166		0	False	5
Q24246	Drosophila melanogaster	Metazoa	663		0	False	5
Q9JKD3	Mus musculus	Metazoa	235		0	True	5
Q08282	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	695		0	False	5
Q39081	Arabidopsis thaliana	Plants	255		0	False	5
Q92482	Homo sapiens	Metazoa	292		0	True	5
Q9Y6D0	Homo sapiens	Metazoa	94		0	True	5
Q9VKJ3	Drosophila melanogaster	Metazoa	1411		0	False	5
P40968	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	455		0	False	5
P32260	Spinacia oleracea	Plants	383		0	False	5
Q9S841	Arabidopsis thaliana	Plants	331		0	False	5
Q9UMX1	Homo sapiens	Metazoa	484		0	False	5
Q8N4T4	Homo sapiens	Metazoa	335		0	False	5
P34241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1764		0	False	5
Q9ZU52	Arabidopsis thaliana	Plants	391		0	False	5
P82162	Spinacia oleracea	Plants	195		0	False	5
O55028	Mus musculus	Metazoa	412		0	False	5
Q9SGA2	Arabidopsis thaliana	Plants	361		0	False	5
P61604	Homo sapiens	Metazoa	102		0	False	5
P52792	Mus musculus	Metazoa	465		0	False	5
P14866	Homo sapiens	Metazoa	589		0	False	5
O13826	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	254		0	False	5
Q9XF59	Zea mays	Plants	289		0	True	5
O88382	Rattus norvegicus	Metazoa	1277		0	False	5
Q9ZVP5	Arabidopsis thaliana	Plants	339		0	False	5
O60182	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	934		0	False	5
Q8IZL9	Homo sapiens	Metazoa	346		0	False	5
Q867Z4	Drosophila melanogaster	Metazoa	970		0	False	5
Q9NUQ6	Homo sapiens	Metazoa	558		0	False	5
Q9VLL3	Drosophila melanogaster	Metazoa	753		0	False	5
P0CV94	Fragaria ananassa	Plants	519		0	False	5
Q07343	Homo sapiens	Metazoa	736		0	False	5
Q96327	Arabidopsis thaliana	Plants	392		0	False	5
Q9XH32	Spinacia oleracea	Plants	222		0	False	5
Q9VVR6	Drosophila melanogaster	Metazoa	196		0	False	5
P24100	Arabidopsis thaliana	Plants	294		0	False	5
P03871	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	373		0	False	5
Q9NTU4	Homo sapiens	Metazoa	200		0	False	5
P08466	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	329		0	False	5
Q9XPJ9	Dictyostelium discoideum	Other	519		0	False	5
Q5BJX1	Rattus norvegicus	Metazoa	134		0	False	5
Q10101	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	195		0	False	5
Q64028	Mus musculus	Metazoa	1010		0	False	5
Q8MUJ1	Drosophila melanogaster	Metazoa	415		0	True	5
O95777	Homo sapiens	Metazoa	96		0	False	5
P10795	Arabidopsis thaliana	Plants	180		0	False	5
Q9JJ09	Rattus norvegicus	Metazoa	695		0	False	5
Q9JKL7	Rattus norvegicus	Metazoa	494		0	False	5
P0CX37	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	236		0	False	5
P28239	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	310		0	False	5
P83525	Scopolia japonica	Plants	97		0	False	5
Q337M4	Oryza sativa subsp. japonica	Plants	364		0	False	5
Q8CIW6	Mus musculus	Metazoa	758		0	False	5
Q9BYD1	Homo sapiens	Metazoa	178		0	False	5
F4KAV2	Arabidopsis thaliana	Plants	442		0	False	5
Q16555	Homo sapiens	Metazoa	572		0	False	5
Q09728	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	411		0	False	5
Q76PC4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	562		0	False	5
Q8JZQ2	Mus musculus	Metazoa	802		0	False	5
Q9Y6H1	Homo sapiens	Metazoa	151		0	False	5
Q14680	Homo sapiens	Metazoa	651		0	False	5
Q9UPW5	Homo sapiens	Metazoa	1226		0	False	5
B9EJG8	Homo sapiens	Metazoa	249		0	True	5
P43896	Bos taurus	Metazoa	338		0	False	5
Q9P7S6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	274		0	False	5
O75185	Homo sapiens	Metazoa	946		0	False	5
P46938	Mus musculus	Metazoa	488		0	False	5
C4R3D4	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	461		0	True	5
P53327	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1967		0	False	5
P48837	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	541		0	False	5
P13864	Mus musculus	Metazoa	1620		0	False	5
Q8WUM9	Homo sapiens	Metazoa	679		0	True	5
Q53GL7	Homo sapiens	Metazoa	1025		0	False	5
Q19087	Caenorhabditis elegans	Metazoa	470		0	False	5
Q66JZ4	Mus musculus	Metazoa	499		0	False	5
G5ECU7	Caenorhabditis elegans	Metazoa	319		0	False	5
P57743	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	89		0	False	5
Q9NX20	Homo sapiens	Metazoa	251		0	False	5
P38324	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	304		0	False	5
Q96RQ1	Homo sapiens	Metazoa	377		0	True	5
Q8TDR4	Homo sapiens	Metazoa	215		0	False	5
P68428	Triticum aestivum	Plants	136		0	False	5
Q9LXX5	Arabidopsis thaliana	Plants	262		0	False	5
Q9LIR6	Arabidopsis thaliana	Plants	575		0	False	5
Q9VL25	Drosophila melanogaster	Metazoa	694		0	False	5
Q6DBR6	Danio rerio	Metazoa	334		0	False	5
P10852	Mus musculus	Metazoa	526		0	True	5
P33759	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	307		0	False	5
O88895	Mus musculus	Metazoa	428		0	False	5
P56485	Mus musculus	Metazoa	362		0	True	5
Q8WYP5	Homo sapiens	Metazoa	2266		0	False	5
Q92731	Homo sapiens	Metazoa	530		0	False	5
P31111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	875		0	False	5
P00431	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	361		0	False	5
Q8NI27	Homo sapiens	Metazoa	1593		0	False	5
Q9HGL6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	295		0	False	5
Q9PW38	Gallus gallus	Metazoa	736		0	False	5
Q9XI73	Arabidopsis thaliana	Plants	190		0	False	5
Q6GQQ9	Homo sapiens	Metazoa	843		0	False	5
Q61624	Mus musculus	Metazoa	794		0	False	5
Q94AX2	Arabidopsis thaliana	Plants	277		0	False	5
Q9JIX9	Mus musculus	Metazoa	511		0	False	5
P08046	Mus musculus	Metazoa	533		0	False	5
P82412	Spinacia oleracea	Plants	179		0	False	5
P13796	Homo sapiens	Metazoa	627		0	False	5
O13777	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	217		0	False	5
Q9BVL4	Homo sapiens	Metazoa	669		0	False	5
P14712	Arabidopsis thaliana	Plants	1122		0	False	5
Q14CW9	Homo sapiens	Metazoa	347		0	False	5
O60502	Homo sapiens	Metazoa	916		0	False	5
P25294	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	352		0	False	5
Q9H0D6	Homo sapiens	Metazoa	950		0	False	5
Q9LIK9	Arabidopsis thaliana	Plants	463		0	False	5
Q695T7	Homo sapiens	Metazoa	634		0	True	5
P68163	Datura inoxia	Plants	97		0	False	5
O01367	Drosophila melanogaster	Metazoa	405		0	False	5
P32591	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	825		0	False	5
Q13829	Homo sapiens	Metazoa	316		0	False	5
Q9Y421	Homo sapiens	Metazoa	112		0	False	5
Q96B01	Homo sapiens	Metazoa	352		0	False	5
Q9GZN0	Homo sapiens	Metazoa	384		0	True	5
C8KI33	Arabidopsis thaliana	Plants	646		0	False	5
Q9EQ61	Mus musculus	Metazoa	584		0	False	5
P83876	Homo sapiens	Metazoa	142		0	False	5
Q96P20	Homo sapiens	Metazoa	1036		0	False	5
P36161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1157		0	False	5
Q63844	Mus musculus	Metazoa	380		0	False	5
Q9ATB4	Arabidopsis thaliana	Plants	487		0	False	5
P0DJH6	Gallus gallus	Metazoa	76		0	False	5
Q5ZEF1	Oryza sativa subsp. japonica	Plants	127		0	False	5
Q9D5P4	Mus musculus	Metazoa	561		0	False	5
P17612	Homo sapiens	Metazoa	351		0	False	5
P52190	Rattus norvegicus	Metazoa	446		0	True	5
Q99383	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	534		0	False	5
Q03718	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	556		0	False	5
Q8L627	Arabidopsis thaliana	Plants	375		0	False	5
Q9LFC0	Arabidopsis thaliana	Plants	360		0	False	5
Q5TCS8	Homo sapiens	Metazoa	1911		0	False	5
