accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
Q12340	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	786		0	False	4
Q12188	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	680		0	False	4
P29966	Homo sapiens	Metazoa	332		0	False	4
Q96GZ6	Homo sapiens	Metazoa	507		0	True	4
Q3YEC7	Homo sapiens	Metazoa	729		0	False	4
Q61161	Mus musculus	Metazoa	821		0	False	4
Q94A68	Arabidopsis thaliana	Plants	377		0	False	4
Q9Y4B6	Homo sapiens	Metazoa	1507		0	False	4
Q61127	Mus musculus	Metazoa	525		0	False	4
P54790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	616		0	False	4
P56471	Sus scrofa	Metazoa	366		0	False	4
A1A6H3	Arabidopsis thaliana	Plants	379		0	False	4
C4QYG0	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	376		0	False	4
P00029	Asterias rubens	Metazoa	104		0	False	4
Q9Y3D7	Homo sapiens	Metazoa	125		0	False	4
Q9C667	Arabidopsis thaliana	Plants	611		0	False	4
O43707	Homo sapiens	Metazoa	911		0	False	4
Q69ZF8	Mus musculus	Metazoa	577		0	False	4
F1QC45	Danio rerio	Metazoa	376		0	False	4
Q09669	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	422		0	False	4
P61326	Homo sapiens	Metazoa	146		0	False	4
Q640N2	Mus musculus	Metazoa	427		0	False	4
P22134	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296		0	False	4
Q9HC29	Homo sapiens	Metazoa	1040		0	False	4
P00013	Miniopterus schreibersii	Metazoa	105		0	False	4
Q9P3U7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	547		0	True	4
Q969L4	Homo sapiens	Metazoa	123		0	False	4
Q96ER3	Homo sapiens	Metazoa	474		0	False	4
P35212	Homo sapiens	Metazoa	333		0	True	4
Q9C5Q2	Arabidopsis thaliana	Plants	262		0	False	4
Q9CR21	Mus musculus	Metazoa	156		0	False	4
Q6P4R8	Homo sapiens	Metazoa	1299		0	False	4
Q53GS9	Homo sapiens	Metazoa	565		0	False	4
Q0WNP8	Arabidopsis thaliana	Plants	263		0	False	4
Q920N5	Cricetulus griseus	Metazoa	640		0	False	4
Q9VK34	Drosophila melanogaster	Metazoa	823		0	False	4
Q8CD15	Mus musculus	Metazoa	465		0	False	4
P35197	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	352		0	False	4
G5ECG2	Caenorhabditis elegans	Metazoa	467		0	False	4
Q9FFF2	Arabidopsis thaliana	Plants	334		0	False	4
O76075	Homo sapiens	Metazoa	338		0	False	4
P40581	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	163		0	False	4
Q8LGD5	Arabidopsis thaliana	Plants	222		0	False	4
Q8LCG7	Arabidopsis thaliana	Plants	199		0	False	4
Q9FKB3	Arabidopsis thaliana	Plants	310		0	False	4
P52292	Homo sapiens	Metazoa	529		0	False	4
Q06630	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	226		0	False	4
Q9GZY8	Homo sapiens	Metazoa	342		0	False	4
Q22024	Caenorhabditis elegans	Metazoa	543		0	False	4
Q9FVV7	Arabidopsis thaliana	Plants	176		0	False	4
Q12151	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	913		0	False	4
P0DME0	Homo sapiens	Metazoa	292		0	False	4
Q8L7Z0	Arabidopsis thaliana	Plants	720		0	True	4
P47112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	604		0	False	4
Q9VL63	Drosophila melanogaster	Metazoa	290		0	False	4
Q8C2K1	Mus musculus	Metazoa	630		0	False	4
Q9Z339	Rattus norvegicus	Metazoa	241		0	False	4
Q8W4D6	Arabidopsis thaliana	Plants	598		0	False	4
O54931	Mus musculus	Metazoa	1089		0	False	4
Q14181	Homo sapiens	Metazoa	598		0	False	4
P0DOV2	Mus musculus	Metazoa	619		0	False	4
Q9WTK2	Mus musculus	Metazoa	593		0	False	4
P10507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	462		0	False	4
Q9M1D3	Arabidopsis thaliana	Plants	464		0	False	4
A0A2R6X6S3	Marchantia polymorpha	Plants	911		0	False	4
O88764	Rattus norvegicus	Metazoa	448		0	False	4
A0A5K7RLP0	Mus musculus	Metazoa	589		0	False	4
Q09842	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	407		0	False	4
P50623	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157		0	False	4
Q9UHW9	Homo sapiens	Metazoa	1150		0	False	4
Q8VZ10	Arabidopsis thaliana	Plants	1055		0	False	4
O81127	Arabidopsis thaliana	Plants	187		0	False	4
D3ZK93	Rattus norvegicus	Metazoa	322		0	True	4
Q9BT78	Homo sapiens	Metazoa	406		0	False	4
Q84M92	Arabidopsis thaliana	Plants	441		0	False	4
Q9BW91	Homo sapiens	Metazoa	350		0	False	4
Q42547	Arabidopsis thaliana	Plants	492		0	False	4
P06804	Mus musculus	Metazoa	235		0	True	4
O80575	Arabidopsis thaliana	Plants	227		0	False	4
Q9U1K1	Drosophila melanogaster	Metazoa	1020		0	False	4
Q96MT3	Homo sapiens	Metazoa	831		0	False	4
Q02099	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	2386		0	False	4
O59730	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	379		0	False	4
P47047	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1073		0	False	4
Q9BRL6	Homo sapiens	Metazoa	282		0	False	4
Q9H2K8	Homo sapiens	Metazoa	898		0	False	4
Q9QXK3	Mus musculus	Metazoa	871		0	False	4
P48772	Mus musculus	Metazoa	70		0	True	4
P14293	Candida boidinii	Fungi	167		0	False	4
Q9NQX7	Homo sapiens	Metazoa	267		0	True	4
Q9H9J2	Homo sapiens	Metazoa	332		0	False	4
Q9P286	Homo sapiens	Metazoa	719		0	False	4
O60711	Homo sapiens	Metazoa	386		0	False	4
Q9LKZ3	Arabidopsis thaliana	Plants	1013		0	False	4
Q06683	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	689		0	False	4
P42697	Arabidopsis thaliana	Plants	610		0	False	4
Q9NXV2	Homo sapiens	Metazoa	234		0	False	4
Q08831	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	523		0	False	4
O75179	Homo sapiens	Metazoa	2603		0	False	4
Q99J99	Mus musculus	Metazoa	297		0	False	4
Q9UHV7	Homo sapiens	Metazoa	2174		0	False	4
Q01658	Homo sapiens	Metazoa	176		0	False	4
Q9JIL4	Mus musculus	Metazoa	519		0	False	4
F4I240	Arabidopsis thaliana	Plants	1208		0	False	4
P33895	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	451		0	False	4
Q8L3X8	Arabidopsis thaliana	Plants	262		0	False	4
Q8WXX5	Homo sapiens	Metazoa	260		0	False	4
P20610	Dictyostelium discoideum	Other	55		0	True	4
Q21988	Caenorhabditis elegans	Metazoa	824		0	False	4
Q8IU99	Homo sapiens	Metazoa	346		0	True	4
Q920A7	Mus musculus	Metazoa	789		0	False	4
P22909	Rattus norvegicus	Metazoa	465		0	True	4
P48270	Chlamydomonas reinhardtii	Plants	257		0	False	4
Q9BPX6	Homo sapiens	Metazoa	476		0	False	4
P61202	Mus musculus	Metazoa	443		0	False	4
P20081	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	114		0	False	4
O13907	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	492		0	False	4
Q9FLW9	Arabidopsis thaliana	Plants	579		0	False	4
Q6ZNA4	Homo sapiens	Metazoa	994		0	False	4
P17505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	334		0	False	4
Q9U1S7	Caenorhabditis elegans	Metazoa	716		0	True	4
P32799	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	129		0	True	4
Q8L719	Arabidopsis thaliana	Plants	292		0	False	4
A0A5K1K8Y8	Plasmodium falciparum (isolate 3D7)	Other	372		0	False	4
Q9H299	Homo sapiens	Metazoa	93		0	False	4
P16649	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	713		0	False	4
Q8VIM5	Mus musculus	Metazoa	935		0	False	4
Q13029	Homo sapiens	Metazoa	1718		0	False	4
Q9NYV6	Homo sapiens	Metazoa	651		0	False	4
Q66GR6	Arabidopsis thaliana	Plants	268		0	False	4
Q16891	Homo sapiens	Metazoa	758		0	True	4
Q84LG2	Arabidopsis thaliana	Plants	389		0	False	4
Q9FNY7	Arabidopsis thaliana	Plants	365		0	False	4
Q13573	Homo sapiens	Metazoa	536		0	False	4
Q03671	Candida parapsilosis	Fungi	246		0	True	4
O36030	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	391		0	False	4
Q93VD3	Arabidopsis thaliana	Plants	482		0	False	4
P42776	Arabidopsis thaliana	Plants	382		0	False	4
Q43307	Arabidopsis thaliana	Plants	459		0	False	4
Q04177	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	643		0	False	4
Q39261	Arabidopsis thaliana	Plants	150		0	False	4
P70278	Mus musculus	Metazoa	393		0	False	4
Q9UPZ3	Homo sapiens	Metazoa	1129		0	False	4
P27487	Homo sapiens	Metazoa	766		0	True	4
O74986	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	294		0	False	4
P82869	Arabidopsis thaliana	Plants	466		0	False	4
Q8VZI8	Arabidopsis thaliana	Plants	813		0	False	4
Q15466	Homo sapiens	Metazoa	257		0	False	4
Q9DE14	Xenopus laevis	Metazoa	2654		0	False	4
P23902	Hordeum vulgare	Plants	462		0	False	4
Q5BKX8	Homo sapiens	Metazoa	364		0	False	4
Q96RR4	Homo sapiens	Metazoa	588		0	False	4
P40505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	327		0	False	4
Q6P4Q7	Homo sapiens	Metazoa	775		0	False	4
Q56XG6	Arabidopsis thaliana	Plants	427		0	False	4
P43565	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1770		0	False	4
P70323	Mus musculus	Metazoa	479		0	False	4
P33241	Homo sapiens	Metazoa	339		0	False	4
Q9GZT3	Homo sapiens	Metazoa	109		0	False	4
F4IUJ7	Arabidopsis thaliana	Plants	527		0	False	4
O88943	Rattus norvegicus	Metazoa	852		0	False	4
P31360	Mus musculus	Metazoa	445		0	False	4
Q92361	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	264		0	False	4
O74889	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1024		0	False	4
Q8IRB5	Drosophila melanogaster	Metazoa	1465		0	False	4
P16283	Mus musculus	Metazoa	1227		0	False	4
P40963	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	338		0	False	4
Q8VDL9	Mus musculus	Metazoa	521		0	False	4
Q6UWU4	Homo sapiens	Metazoa	347		0	True	4
P54851	Homo sapiens	Metazoa	167		0	True	4
P38781	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	883		0	False	4
Q7FAD5	Oryza sativa subsp. japonica	Plants	869		0	False	4
Q62417	Mus musculus	Metazoa	1290		0	False	4
P62244	Homo sapiens	Metazoa	130		0	False	4
Q8TD31	Homo sapiens	Metazoa	782		0	False	4
Q15459	Homo sapiens	Metazoa	793		0	False	4
Q09FC8	Homo sapiens	Metazoa	603		0	False	4
P17220	Rattus norvegicus	Metazoa	234		0	False	4
Q9Y244	Homo sapiens	Metazoa	141		0	False	4
P68518	Crotalus atrox	Metazoa	105		0	False	4
O15381	Homo sapiens	Metazoa	856		0	False	4
E5KBU3	Pinus taeda	Plants	354		0	False	4
Q9NQ31	Homo sapiens	Metazoa	210		0	False	4
Q9Z0E8	Mus musculus	Metazoa	557		0	True	4
P91664	Drosophila melanogaster	Metazoa	161		0	False	4
Q8SKU2	Pisum sativum	Plants	534		0	False	4
Q9BQ67	Homo sapiens	Metazoa	446		0	False	4
Q03111	Homo sapiens	Metazoa	559		0	False	4
Q505F1	Mus musculus	Metazoa	590		0	False	4
Q9Z0Z5	Rattus norvegicus	Metazoa	600		0	True	4
H2L099	Caenorhabditis elegans	Metazoa	653		0	False	4
Q08024	Mus musculus	Metazoa	187		0	False	4
Q8N567	Homo sapiens	Metazoa	271		0	False	4
Q42384	Arabidopsis thaliana	Plants	486		0	False	4
P03999	Homo sapiens	Metazoa	345		0	True	4
P30874	Homo sapiens	Metazoa	369		0	True	4
Q8NDF8	Homo sapiens	Metazoa	572		0	False	4
O14521	Homo sapiens	Metazoa	159		0	True	4
O22229	Arabidopsis thaliana	Plants	529		0	False	4
A0A509AKT6	Plasmodium berghei (strain Anka)	Other	455		0	True	4
Q8K4Z2	Mus musculus	Metazoa	240		0	False	4
Q8RX28	Arabidopsis thaliana	Plants	660		0	False	4
O14031	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	851		0	False	4
Q7TS63	Mus musculus	Metazoa	1237		0	False	4
Q9BUL5	Homo sapiens	Metazoa	403		0	False	4
P36152	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	348		0	False	4
P40797	Drosophila melanogaster	Metazoa	539		0	False	4
Q9DFS6	Danio rerio	Metazoa	215		0	False	4
Q9P7P2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	528		0	False	4
O54963	Rattus norvegicus	Metazoa	1069		0	False	4
Q12207	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	173		0	True	4
Q10PI9	Oryza sativa subsp. japonica	Plants	459		0	False	4
P36956	Homo sapiens	Metazoa	1147		0	False	4
Q9DBL9	Mus musculus	Metazoa	351		0	False	4
P34160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	861		0	False	4
Q84WV6	Arabidopsis thaliana	Plants	635		0	False	4
Q9LUJ5	Arabidopsis thaliana	Plants	293		0	False	4
Q6FI13	Homo sapiens	Metazoa	130		0	False	4
P15424	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	664		0	False	4
Q9Z1P2	Rattus norvegicus	Metazoa	892		0	False	4
Q1HFZ0	Mus musculus	Metazoa	757		0	False	4
A2A259	Mus musculus	Metazoa	760		0	False	4
P09429	Homo sapiens	Metazoa	215		0	False	4
Q9LFH3	Arabidopsis thaliana	Plants	215		0	False	4
Q8GSI0	Oryza sativa subsp. japonica	Plants	179		0	False	4
Q9VUK8	Drosophila melanogaster	Metazoa	765		0	False	4
Q8W4E7	Arabidopsis thaliana	Plants	598		0	False	4
Q9ULY5	Homo sapiens	Metazoa	219		0	True	4
P54857	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	326		0	False	4
Q03935	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	383		0	False	4
Q96K30	Homo sapiens	Metazoa	269		0	False	4
E9PYH6	Mus musculus	Metazoa	1716		0	False	4
J9VQC4	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	366		0	True	4
Q8IV20	Homo sapiens	Metazoa	430		0	False	4
P61372	Mus musculus	Metazoa	349		0	False	4
O60143	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	251		0	False	4
Q9Y3L3	Homo sapiens	Metazoa	701		0	False	4
Q12328	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	207		0	True	4
P29620	Oryza sativa subsp. japonica	Plants	424		0	False	4
P11836	Homo sapiens	Metazoa	297		0	True	4
Q925G1	Rattus norvegicus	Metazoa	669		0	False	4
Q9FMS5	Arabidopsis thaliana	Plants	672		0	False	4
Q5EN53	Oryza sativa subsp. indica	Plants	131		0	False	4
Q9HGN6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	399		0	False	4
Q9LK34	Arabidopsis thaliana	Plants	483		0	False	4
O95600	Homo sapiens	Metazoa	359		0	False	4
Q10332	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	830		0	False	4
Q8N5F7	Homo sapiens	Metazoa	415		0	False	4
Q6AXT7	Rattus norvegicus	Metazoa	478		0	False	4
Q9FKS8	Arabidopsis thaliana	Plants	446		0	True	4
Q6Z6W2	Oryza sativa subsp. japonica	Plants	241		0	False	4
O96011	Homo sapiens	Metazoa	259		0	False	4
P35065	Tetrahymena thermophila (strain SB210)	Other	133		0	False	4
Q68CP9	Homo sapiens	Metazoa	1835		0	False	4
Q96247	Arabidopsis thaliana	Plants	485		0	True	4
Q00684	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	551		0	False	4
Q16082	Homo sapiens	Metazoa	182		0	False	4
Q8N490	Homo sapiens	Metazoa	385		0	False	4
Q9NYX4	Homo sapiens	Metazoa	217		0	True	4
Q1K8C8	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	193		0	False	4
Q6IMB1	Mus musculus	Metazoa	242		0	False	4
P55217	Arabidopsis thaliana	Plants	563		0	False	4
Q8IYM9	Homo sapiens	Metazoa	498		0	False	4
Q8BSK8	Mus musculus	Metazoa	525		0	False	4
Q04172	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	456		0	False	4
P54358	Drosophila melanogaster	Metazoa	1092		0	False	4
P30968	Homo sapiens	Metazoa	328		0	True	4
Q13368	Homo sapiens	Metazoa	585		0	False	4
P06102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	836		0	False	4
O94311	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	180		0	False	4
P34122	Dictyostelium discoideum	Other	287		0	False	4
P58334	Mus musculus	Metazoa	251		0	False	4
P48164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	190		0	False	4
O75324	Homo sapiens	Metazoa	88		0	True	4
Q9BZG8	Homo sapiens	Metazoa	438		0	False	4
Q9TU17	Ovis aries	Metazoa	413		0	True	4
Q9NJH0	Drosophila melanogaster	Metazoa	431		0	False	4
Q9Y5W9	Homo sapiens	Metazoa	270		0	False	4
O75344	Homo sapiens	Metazoa	327		0	False	4
Q9FGQ9	Arabidopsis thaliana	Plants	177		0	False	4
Q15650	Homo sapiens	Metazoa	581		0	False	4
Q9SW33	Arabidopsis thaliana	Plants	225		0	False	4
O80439	Arabidopsis thaliana	Plants	118		0	False	4
Q8WXG1	Homo sapiens	Metazoa	361		0	False	4
P43304	Homo sapiens	Metazoa	727		0	False	4
Q8MI17	Oryctolagus cuniculus	Metazoa	496		0	False	4
Q9UNL4	Homo sapiens	Metazoa	249		0	False	4
P12979	Mus musculus	Metazoa	224		0	False	4
Q86TU7	Homo sapiens	Metazoa	594		0	False	4
Q13642	Homo sapiens	Metazoa	323		0	False	4
Q94BR1	Arabidopsis thaliana	Plants	702		0	False	4
Q9M9E1	Arabidopsis thaliana	Plants	1423		0	False	4
P31260	Homo sapiens	Metazoa	410		0	False	4
Q9Y3R4	Homo sapiens	Metazoa	380		0	False	4
Q1XH17	Mus musculus	Metazoa	477		0	False	4
P56280	Mus musculus	Metazoa	116		0	False	4
Q9NZD8	Homo sapiens	Metazoa	308		0	False	4
Q53GS7	Homo sapiens	Metazoa	698		0	False	4
P02291	Parechinus angulosus	Metazoa	144		0	False	4
P17614	Nicotiana plumbaginifolia	Plants	560		0	False	4
Q03071	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	99		0	False	4
F1LVW7	Rattus norvegicus	Metazoa	1172		0	False	4
P51946	Homo sapiens	Metazoa	323		0	False	4
Q9M670	Arabidopsis thaliana	Plants	366		0	False	4
Q9BQ65	Homo sapiens	Metazoa	265		0	False	4
P39996	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	337		0	False	4
P50479	Homo sapiens	Metazoa	330		0	False	4
Q8INR6	Drosophila melanogaster	Metazoa	1848		0	False	4
Q06143	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	298		0	True	4
Q9SR70	Arabidopsis thaliana	Plants	230		0	False	4
Q96IY1	Homo sapiens	Metazoa	281		0	False	4
P91277	Caenorhabditis elegans	Metazoa	397		0	False	4
P00024	Aquarana catesbeiana	Metazoa	105		0	False	4
Q96D96	Homo sapiens	Metazoa	273		0	False	4
P13106	Bumilleriopsis filiformis	Other	98		0	False	4
P98182	Homo sapiens	Metazoa	395		0	False	4
Q93ZG3	Arabidopsis thaliana	Plants	450		0	False	4
P87112	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	2100		0	False	4
Q9NPB9	Homo sapiens	Metazoa	350		0	True	4
Q1K8U2	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	84		0	False	4
Q9QYB1	Mus musculus	Metazoa	253		0	True	4
P70406	Mus musculus	Metazoa	309		0	True	4
Q9P0U4	Homo sapiens	Metazoa	656		0	False	4
Q8BFW6	Mus musculus	Metazoa	529		0	True	4
Q94JQ4	Arabidopsis thaliana	Plants	187		0	False	4
P24004	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1043		0	False	4
Q9FNH6	Arabidopsis thaliana	Plants	231		0	True	4
P30260	Homo sapiens	Metazoa	824		0	False	4
Q6XP49	Mus musculus	Metazoa	780		0	False	4
Q0J995	Oryza sativa subsp. japonica	Plants	424		0	False	4
Q9XF23	Arabidopsis thaliana	Plants	623		0	False	4
Q9XJ36	Arabidopsis thaliana	Plants	279		0	False	4
Q9ULD0	Homo sapiens	Metazoa	1010		0	False	4
Q13131	Homo sapiens	Metazoa	559		0	False	4
Q15388	Homo sapiens	Metazoa	145		0	True	4
P20108	Mus musculus	Metazoa	257		0	False	4
O70131	Mus musculus	Metazoa	152		0	True	4
Q09793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	425		0	False	4
Q09902	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	85		0	False	4
Q9WUS4	Mus musculus	Metazoa	505		0	True	4
P12277	Homo sapiens	Metazoa	381		0	False	4
O14777	Homo sapiens	Metazoa	642		0	False	4
Q63801	Rattus norvegicus	Metazoa	678		0	False	4
Q9ZVZ9	Arabidopsis thaliana	Plants	199		0	False	4
Q86WP2	Homo sapiens	Metazoa	473		0	False	4
P29467	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	408		0	False	4
Q15678	Homo sapiens	Metazoa	1187		0	False	4
Q7TQP3	Mus musculus	Metazoa	335		0	True	4
Q9ZP27	Avena sativa	Plants	578		0	False	4
P52631	Rattus norvegicus	Metazoa	770		0	False	4
O48582	Arabidopsis thaliana	Plants	723		0	False	4
P02252	Oryctolagus cuniculus	Metazoa	219		0	False	4
P11747	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	167		0	False	4
Q8W2N5	Nicotiana tabacum	Plants	478		0	False	4
Q9H1J1	Homo sapiens	Metazoa	476		0	False	4
Q8S944	Arabidopsis thaliana	Plants	808		0	False	4
O01971	Caenorhabditis elegans	Metazoa	166		0	False	4
Q7KZI7	Homo sapiens	Metazoa	788		0	False	4
Q04952	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1785		0	False	4
Q08297	Mus musculus	Metazoa	339		0	False	4
B1AWL2	Mus musculus	Metazoa	2495		0	False	4
Q06623	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	655		0	False	4
B0XTT5	Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10)	Fungi	247		0	False	4
Q69ZR9	Mus musculus	Metazoa	1610		0	False	4
P54898	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	871		0	False	4
Q61234	Mus musculus	Metazoa	503		0	False	4
K9NVA6	Hematodinium sp	Other	132		0	False	4
Q06697	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	393		0	False	4
O54829	Mus musculus	Metazoa	469		0	False	4
Q9UK73	Homo sapiens	Metazoa	627		0	False	4
Q03001	Homo sapiens	Metazoa	7570		0	False	4
P02240	Lupinus luteus	Plants	154		0	False	4
P20821	Bos taurus	Metazoa	173		0	False	4
W0SKS3	Petroselinum crispum	Plants	400		0	False	4
A3FPJ2	Caenorhabditis elegans	Metazoa	152		0	False	4
K7MTW9	Glycine max	Plants	231		0	False	4
Q91439	Squalus acanthias	Metazoa	155		0	False	4
Q8IU81	Homo sapiens	Metazoa	584		0	False	4
P62277	Homo sapiens	Metazoa	151		0	False	4
P06180	Xenopus laevis	Metazoa	590		0	False	4
Q7Z698	Homo sapiens	Metazoa	418		0	False	4
Q5QQ46	Trypanosoma brucei brucei	Other	528		0	False	4
Q16635	Homo sapiens	Metazoa	262		0	False	4
Q925H1	Mus musculus	Metazoa	1281		0	False	4
P53088	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	359		0	False	4
Q60465	Cricetulus longicaudatus	Metazoa	590		0	False	4
O60231	Homo sapiens	Metazoa	1041		0	False	4
P35428	Mus musculus	Metazoa	282		0	False	4
Q9JJN6	Mus musculus	Metazoa	81		0	False	4
P17486	Caenorhabditis elegans	Metazoa	223		0	False	4
P42528	Dictyostelium discoideum	Other	418		0	False	4
Q59NH8	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	542		0	False	4
P15311	Homo sapiens	Metazoa	586		0	False	4
Q12345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	250		0	False	4
Q8C0D7	Mus musculus	Metazoa	249		0	False	4
Q9H9Y2	Homo sapiens	Metazoa	349		0	False	4
P12163	Spinacia oleracea	Plants	59		0	True	4
P40041	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	505		0	False	4
Q8JZS0	Mus musculus	Metazoa	233		0	False	4
A4UVI1	Papio anubis	Metazoa	444		0	False	4
Q9VB62	Drosophila melanogaster	Metazoa	609		0	False	4
Q8T062	Drosophila melanogaster	Metazoa	1040		0	True	4
O49840	Arabidopsis thaliana	Plants	426		0	False	4
Q03375	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	135		0	False	4
Q7DMA9	Arabidopsis thaliana	Plants	635		0	False	4
Q21733	Caenorhabditis elegans	Metazoa	546		0	False	4
P53164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	384		0	False	4
Q8BG87	Mus musculus	Metazoa	1803		0	False	4
Q8JZU2	Mus musculus	Metazoa	311		0	True	4
Q27268	Drosophila melanogaster	Metazoa	424		0	False	4
Q27237	Drosophila melanogaster	Metazoa	520		0	False	4
Q9JM80	Rattus norvegicus	Metazoa	424		0	True	4
Q99489	Homo sapiens	Metazoa	341		0	False	4
Q80Z30	Rattus norvegicus	Metazoa	750		0	False	4
Q6NPL9	Arabidopsis thaliana	Plants	230		0	False	4
O13769	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	638		0	False	4
Q9LZ66	Arabidopsis thaliana	Plants	642		0	False	4
Q9FMV1	Arabidopsis thaliana	Plants	252		0	False	4
P38768	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	344		0	False	4
Q9ERH4	Mus musculus	Metazoa	427		0	False	4
K7WQ45	Solanum lycopersicum	Plants	314		0	False	4
Q6P8Z1	Mus musculus	Metazoa	170		0	False	4
P27707	Homo sapiens	Metazoa	260		0	False	4
P35056	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	612		0	False	4
