accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
Q9LJ04	Oryza sativa subsp. japonica	Plants	490		0	False	2
Q62504	Mus musculus	Metazoa	3644		0	False	2
O24606	Arabidopsis thaliana	Plants	628		0	False	2
Q8CE22	Mus musculus	Metazoa	761		0	False	2
Q9STL9	Arabidopsis thaliana	Plants	633		0	False	2
V5ILE0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	428		0	False	2
Q94IN5	Euglena gracilis	Other	1803		0	False	2
P56645	Homo sapiens	Metazoa	1201		0	False	2
P26884	Bos taurus	Metazoa	224		0	False	2
Q5C9I9	Mentha piperita	Plants	265		0	False	2
Q07666	Homo sapiens	Metazoa	443		0	False	2
Q8W575	Arabidopsis thaliana	Plants	429		0	False	2
Q96RU2	Homo sapiens	Metazoa	1077		0	False	2
P40459	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	309		0	False	2
P15337	Rattus norvegicus	Metazoa	327		0	False	2
Q07307	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	574		0	True	2
Q9LZW4	Arabidopsis thaliana	Plants	442		0	False	2
P35228	Homo sapiens	Metazoa	1153		0	False	2
Q5T440	Homo sapiens	Metazoa	356		0	False	2
Q9W1R4	Drosophila melanogaster	Metazoa	1395		0	False	2
P53874	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	792		0	False	2
F4JLC1	Arabidopsis thaliana	Plants	331		0	False	2
Q9V3K3	Drosophila melanogaster	Metazoa	481		0	False	2
Q6IV72	Homo sapiens	Metazoa	752		0	False	2
Q45VV3	Drosophila melanogaster	Metazoa	395		0	False	2
P63036	Rattus norvegicus	Metazoa	397		0	False	2
P48629	Spinacia oleracea	Plants	447		0	False	2
Q86UU0	Homo sapiens	Metazoa	1499		0	False	2
Q5VY09	Homo sapiens	Metazoa	327		0	False	2
Q9DBS1	Mus musculus	Metazoa	400		0	True	2
P49187	Rattus norvegicus	Metazoa	464		0	False	2
Q63433	Rattus norvegicus	Metazoa	946		0	False	2
Q9UJX4	Homo sapiens	Metazoa	755		0	False	2
Q99828	Homo sapiens	Metazoa	191		0	False	2
K7WDL7	Catharanthus roseus	Plants	388		0	False	2
Q9Y2Q9	Homo sapiens	Metazoa	187		0	False	2
Q9FFF5	Arabidopsis thaliana	Plants	241		0	False	2
Q96NW4	Homo sapiens	Metazoa	1050		0	False	2
P0CS82	Saccharomyces cerevisiae	Fungi	1483		0	False	2
Q9QYS9	Mus musculus	Metazoa	341		0	False	2
Q91ZR5	Mus musculus	Metazoa	686		0	False	2
B2D6P4	Caenorhabditis elegans	Metazoa	508		0	False	2
O74356	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	585		0	False	2
F4I0K2	Arabidopsis thaliana	Plants	614		0	False	2
Q12216	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	726		0	False	2
P43897	Homo sapiens	Metazoa	325		0	False	2
P09132	Homo sapiens	Metazoa	144		0	False	2
Q9FNK4	Arabidopsis thaliana	Plants	475		0	False	2
Q9JHE3	Mus musculus	Metazoa	756		0	True	2
P53062	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	197		0	True	2
Q8IY92	Homo sapiens	Metazoa	1834		0	False	2
Q9FMA3	Arabidopsis thaliana	Plants	728		0	False	2
P70605	Rattus norvegicus	Metazoa	732		0	False	2
P12887	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	359		0	False	2
Q05516	Homo sapiens	Metazoa	673		0	False	2
Q86UB2	Homo sapiens	Metazoa	503		0	False	2
Q9ZNT1	Arabidopsis thaliana	Plants	281		0	True	2
Q8VII6	Rattus norvegicus	Metazoa	656		0	True	2
Q13772	Homo sapiens	Metazoa	614		0	False	2
O61766	Caenorhabditis elegans	Metazoa	383		0	False	2
P63161	Rattus norvegicus	Metazoa	123		0	True	2
P82923	Bos taurus	Metazoa	293		0	False	2
P54578	Homo sapiens	Metazoa	494		0	False	2
Q9DCP2	Mus musculus	Metazoa	505		0	True	2
Q9JK71	Rattus norvegicus	Metazoa	1470		0	False	2
P78965	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	464		0	False	2
P31023	Pisum sativum	Plants	501		0	False	2
P0C522	Oryza sativa subsp. japonica	Plants	509		0	False	2
P87108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	93		0	False	2
Q9USH6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	204		0	False	2
Q99MA9	Mus musculus	Metazoa	365		0	False	2
P53620	Bos taurus	Metazoa	874		0	False	2
P38065	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1025		0	False	2
Q7SZL5	Xenopus laevis	Metazoa	1338		0	False	2
Q8K363	Mus musculus	Metazoa	660		0	False	2
P17482	Homo sapiens	Metazoa	250		0	False	2
P55854	Homo sapiens	Metazoa	103		0	False	2
P61459	Rattus norvegicus	Metazoa	104		0	False	2
Q76I90	Gallus gallus	Metazoa	469		0	False	2
Q9Z306	Mus musculus	Metazoa	553		0	True	2
Q5T2T1	Homo sapiens	Metazoa	576		0	False	2
Q7TQQ0	Mus musculus	Metazoa	308		0	True	2
Q06587	Homo sapiens	Metazoa	406		0	False	2
P26755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	122		0	False	2
Q15013	Homo sapiens	Metazoa	274		0	False	2
P11796	Nicotiana plumbaginifolia	Plants	228		0	False	2
P04274	Mesocricetus auratus	Metazoa	418		0	True	2
Q9BX79	Homo sapiens	Metazoa	667		0	True	2
Q9H4X1	Homo sapiens	Metazoa	137		0	False	2
Q9USM1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	388		0	False	2
P63058	Mus musculus	Metazoa	492		0	False	2
P15954	Homo sapiens	Metazoa	63		0	True	2
Q27750	Psammechinus miliaris	Metazoa	143		0	False	2
P31275	Homo sapiens	Metazoa	282		0	False	2
Q96MH2	Homo sapiens	Metazoa	286		0	False	2
P19212	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	1036		0	False	2
Q9SGD6	Arabidopsis thaliana	Plants	413		0	False	2
Q9BZ67	Homo sapiens	Metazoa	464		0	False	2
Q9QZM5	Rattus norvegicus	Metazoa	476		0	False	2
Q9CZ42	Mus musculus	Metazoa	343		0	False	2
P17032	Homo sapiens	Metazoa	561		0	False	2
O70260	Rattus norvegicus	Metazoa	628		0	False	2
O94901	Homo sapiens	Metazoa	785		0	False	2
P26786	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	190		0	False	2
P47211	Homo sapiens	Metazoa	349		0	True	2
P38285	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	549		0	False	2
P49137	Homo sapiens	Metazoa	400		0	False	2
Q23696	Crithidia fasciculata	Other	467		0	False	2
O42716	Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1)	Fungi	438		0	False	2
P00067	Tropaeolum majus	Plants	111		0	False	2
O95931	Homo sapiens	Metazoa	251		0	False	2
A0A5E4M3Q4	Caenorhabditis elegans	Metazoa	554		0	False	2
Q10232	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	190		0	False	2
P54259	Homo sapiens	Metazoa	1190		0	False	2
Q6ZIK5	Oryza sativa subsp. japonica	Plants	394		0	False	2
Q53FT3	Homo sapiens	Metazoa	197		0	False	2
Q86TW2	Homo sapiens	Metazoa	530		0	False	2
Q7XYY2	Arabidopsis thaliana	Plants	836		0	False	2
P59776	Chlamydomonas reinhardtii	Plants	92		0	False	2
O59678	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	166		0	False	2
Q00316	Candida boidinii	Fungi	256		0	False	2
P9WEY3	Penicillium brevicompactum	Fungi	707		0	False	2
Q24320	Drosophila melanogaster	Metazoa	131		0	False	2
Q9M5P2	Arabidopsis thaliana	Plants	289		0	False	2
Q6RVG2	Rattus norvegicus	Metazoa	1092		0	False	2
P53043	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	513		0	False	2
P82611	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	777		0	False	2
Q9QY84	Mus musculus	Metazoa	440		0	False	2
P20263	Mus musculus	Metazoa	352		0	False	2
P22518	Mus musculus	Metazoa	483		0	False	2
Q05344	Drosophila melanogaster	Metazoa	723		0	False	2
Q99424	Homo sapiens	Metazoa	681		0	False	2
Q9TSM6	Macaca fascicularis	Metazoa	173		0	False	2
Q9M9V7	Arabidopsis thaliana	Plants	587		0	True	2
A0A455ZAR2	Homo sapiens	Metazoa	87		0	False	2
Q02248	Mus musculus	Metazoa	781		0	False	2
Q8VFT4	Mus musculus	Metazoa	313		0	True	2
F4IDB2	Arabidopsis thaliana	Plants	1325		0	False	2
Q9UT91	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	211		0	True	2
Q9C5X4	Arabidopsis thaliana	Plants	1062		0	False	2
O04104	Glycine max	Plants	309		0	False	2
Q9UI30	Homo sapiens	Metazoa	125		0	False	2
Q5T1V6	Homo sapiens	Metazoa	619		0	False	2
P27612	Mus musculus	Metazoa	794		0	False	2
Q9H3K6	Homo sapiens	Metazoa	86		0	False	2
Q8S9M1	Arabidopsis thaliana	Plants	299		0	False	2
Q9CQY9	Mus musculus	Metazoa	76		0	True	2
Q9JKQ2	Meriones unguiculatus	Metazoa	744		0	True	2
O42924	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	272		0	False	2
P35183	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	429		0	False	2
Q9QYL0	Mus musculus	Metazoa	170		0	False	2
Q95Y72	Caenorhabditis elegans	Metazoa	82		0	False	2
Q8N699	Homo sapiens	Metazoa	235		0	False	2
Q10362	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	859		0	False	2
O43520	Homo sapiens	Metazoa	1251		0	False	2
Q42736	Flaveria pringlei	Plants	956		0	False	2
Q99JY3	Mus musculus	Metazoa	328		0	False	2
P00829	Bos taurus	Metazoa	528		0	False	2
O82170	Arabidopsis thaliana	Plants	402		0	False	2
Q38912	Arabidopsis thaliana	Plants	198		0	False	2
O17607	Caenorhabditis elegans	Metazoa	476		0	False	2
Q84TH4	Arabidopsis thaliana	Plants	382		0	False	2
Q6PFD5	Mus musculus	Metazoa	977		0	False	2
P05709	Drosophila melanogaster	Metazoa	697		0	False	2
Q96IR7	Homo sapiens	Metazoa	371		0	False	2
Q9M2V1	Arabidopsis thaliana	Plants	405		0	False	2
Q9NQR1	Homo sapiens	Metazoa	393		0	False	2
Q8NFJ6	Homo sapiens	Metazoa	384		0	True	2
P0C511	Oryza sativa subsp. indica	Plants	477		0	False	2
Q9EPC1	Mus musculus	Metazoa	372		0	False	2
O55207	Rattus norvegicus	Metazoa	1496		0	False	2
Q8K3G9	Mus musculus	Metazoa	662		0	False	2
O14140	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	71		0	False	2
Q9Y5Y3	Homo sapiens	Metazoa	372		0	True	2
Q6FK23	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138)	Fungi	1499		0	False	2
O13899	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	595		0	False	2
P21580	Homo sapiens	Metazoa	790		0	False	2
P56523	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	687		0	False	2
Q5T442	Homo sapiens	Metazoa	439		0	True	2
O94874	Homo sapiens	Metazoa	794		0	False	2
Q8R2Q8	Mus musculus	Metazoa	172		0	True	2
Q03280	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	3268		0	False	2
O15431	Homo sapiens	Metazoa	190		0	True	2
G5EGQ6	Caenorhabditis elegans	Metazoa	2684		0	False	2
Q9GZQ6	Homo sapiens	Metazoa	430		0	True	2
Q9EPH0	Rattus norvegicus	Metazoa	744		0	True	2
P39880	Homo sapiens	Metazoa	1505		0	False	2
Q9SRV5	Arabidopsis thaliana	Plants	765		0	False	2
P46959	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	383		0	False	2
Q9PTD5	Gallus gallus	Metazoa	335		0	False	2
Q9FWR5	Arabidopsis thaliana	Plants	275		0	False	2
Q04447	Mus musculus	Metazoa	381		0	False	2
Q06945	Homo sapiens	Metazoa	474		0	False	2
Q96529	Arabidopsis thaliana	Plants	490		0	False	2
P01252	Bos taurus	Metazoa	110		0	False	2
O43181	Homo sapiens	Metazoa	175		0	False	2
P16658	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	377		0	False	2
P14734	Drosophila melanogaster	Metazoa	510		0	False	2
Q9D1F4	Mus musculus	Metazoa	257		0	False	2
P10853	Mus musculus	Metazoa	126		0	False	2
P19973	Mus musculus	Metazoa	330		0	False	2
P03945	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	557		0	True	2
Q9WVJ6	Rattus norvegicus	Metazoa	686		0	False	2
Q84LK0	Arabidopsis thaliana	Plants	1118		0	False	2
Q14202	Homo sapiens	Metazoa	1370		0	False	2
P23180	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	465		0	False	2
Q6P4F2	Homo sapiens	Metazoa	183		0	False	2
Q5SFM8	Mus musculus	Metazoa	1060		0	False	2
Q9Y2J2	Homo sapiens	Metazoa	1087		0	False	2
Q12252	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	991		0	True	2
Q9NYL2	Homo sapiens	Metazoa	800		0	False	2
P08911	Rattus norvegicus	Metazoa	531		0	True	2
Q7S7U5	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	71		0	True	2
Q8BQP9	Mus musculus	Metazoa	257		0	False	2
P04818	Homo sapiens	Metazoa	313		0	False	2
Q6QBQ4	Rattus norvegicus	Metazoa	296		0	False	2
Q16670	Homo sapiens	Metazoa	478		0	False	2
Q9UBT2	Homo sapiens	Metazoa	640		0	False	2
Q92973	Homo sapiens	Metazoa	898		0	False	2
Q8N0T1	Homo sapiens	Metazoa	100		0	False	2
Q3TWN3	Mus musculus	Metazoa	875		0	False	2
P38255	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	430		0	False	2
Q9H2H9	Homo sapiens	Metazoa	487		0	True	2
P10118	Rattus norvegicus	Metazoa	51		0	False	2
Q5EBL8	Homo sapiens	Metazoa	140		0	False	2
B1AUS7	Mus musculus	Metazoa	101		0	False	2
Q3UFD7	Mus musculus	Metazoa	319		0	True	2
P48552	Homo sapiens	Metazoa	1158		0	False	2
Q05823	Homo sapiens	Metazoa	741		0	False	2
Q8CFE6	Mus musculus	Metazoa	504		0	True	2
O35914	Mus musculus	Metazoa	961		0	False	2
Q6IN84	Homo sapiens	Metazoa	353		0	False	2
Q9HD33	Homo sapiens	Metazoa	250		0	False	2
Q0VC21	Bos taurus	Metazoa	297		0	False	2
P37838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	685		0	False	2
Q5M731	Arabidopsis thaliana	Plants	522		0	False	2
P30999	Mus musculus	Metazoa	938		0	False	2
P28328	Homo sapiens	Metazoa	305		0	True	2
Q6UB35	Homo sapiens	Metazoa	978		0	False	2
Q3ZK22	Mus musculus	Metazoa	780		0	False	2
Q56XY2	Arabidopsis thaliana	Plants	298		0	False	2
Q05022	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1729		0	False	2
P63140	Rattus norvegicus	Metazoa	207		0	False	2
Q2V3L3	Arabidopsis thaliana	Plants	387		0	False	2
P06602	Drosophila melanogaster	Metazoa	376		0	False	2
Q8BJQ4	Mus musculus	Metazoa	232		0	False	2
Q2V2P9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	66		0	True	2
Q8WQC9	Caenorhabditis elegans	Metazoa	712		0	False	2
P13349	Homo sapiens	Metazoa	255		0	False	2
P09471	Homo sapiens	Metazoa	354		0	False	2
P29747	Drosophila melanogaster	Metazoa	516		0	False	2
Q9HBM0	Homo sapiens	Metazoa	779		0	False	2
P03888	Mus musculus	Metazoa	318		0	True	2
P38786	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	293		0	False	2
P58876	Homo sapiens	Metazoa	126		0	False	2
Q05871	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	280		0	False	2
P49760	Homo sapiens	Metazoa	499		0	False	2
Q9Y580	Homo sapiens	Metazoa	266		0	False	2
P47900	Homo sapiens	Metazoa	373		0	True	2
Q2VUH8	Komagataella pastoris	Fungi	323		0	False	2
O35495	Mus musculus	Metazoa	469		0	False	2
Q8BMA3	Mus musculus	Metazoa	555		0	False	2
O57406	Xenopus laevis	Metazoa	489		0	False	2
P24278	Homo sapiens	Metazoa	435		0	False	2
Q9U1H9	Drosophila melanogaster	Metazoa	672		0	False	2
Q9SN78	Arabidopsis thaliana	Plants	333		0	False	2
Q0ZCJ7	Mus musculus	Metazoa	421		0	False	2
Q96T23	Homo sapiens	Metazoa	1441		0	False	2
Q7ZYV9	Xenopus laevis	Metazoa	1202		0	False	2
P82663	Homo sapiens	Metazoa	173		0	False	2
Q8IWS0	Homo sapiens	Metazoa	365		0	False	2
Q96398	Cucumis sativus	Plants	322		0	False	2
A2APF3	Mus musculus	Metazoa	636		0	False	2
P41235	Homo sapiens	Metazoa	474		0	False	2
P34225	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	687		0	False	2
Q0JB88	Oryza sativa subsp. japonica	Plants	416		0	False	2
Q9H6W3	Homo sapiens	Metazoa	641		0	False	2
P18155	Mus musculus	Metazoa	350		0	False	2
P11383	Triticum aestivum	Plants	477		0	False	2
Q8UVD9	Gallus gallus	Metazoa	769		0	False	2
Q3TQ03	Mus musculus	Metazoa	375		0	False	2
Q9Y3V2	Homo sapiens	Metazoa	267		0	False	2
Q9Z1X4	Mus musculus	Metazoa	898		0	False	2
Q10430	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	238		0	False	2
A0A8P0N4K0	Canis lupus familiaris	Metazoa	1614		0	False	2
Q9URQ5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	78		0	False	2
Q9ERZ6	Mus musculus	Metazoa	759		0	False	2
Q9ZW35	Arabidopsis thaliana	Plants	264		0	False	2
P38300	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	278		0	False	2
C6KIE6	Arabidopsis thaliana	Plants	861		0	False	2
P78537	Homo sapiens	Metazoa	153		0	False	2
Q95RA8	Drosophila melanogaster	Metazoa	219		0	False	2
Q9Y0E4	Drosophila melanogaster	Metazoa	2262		0	False	2
Q6ZVD7	Homo sapiens	Metazoa	989		0	False	2
Q8GWK1	Arabidopsis thaliana	Plants	221		0	False	2
O55242	Mus musculus	Metazoa	223		0	True	2
Q9C5C0	Arabidopsis thaliana	Plants	615		0	False	2
Q9FI43	Arabidopsis thaliana	Plants	487		0	False	2
P19793	Homo sapiens	Metazoa	462		0	False	2
O95232	Homo sapiens	Metazoa	432		0	False	2
F1MAB7	Rattus norvegicus	Metazoa	1050		0	False	2
P16965	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	84		0	False	2
P10896	Arabidopsis thaliana	Plants	474		0	False	2
O43257	Homo sapiens	Metazoa	154		0	False	2
Q9W3E2	Drosophila melanogaster	Metazoa	1195		0	False	2
Q8RXN6	Arabidopsis thaliana	Plants	485		0	False	2
Q6DBA5	Arabidopsis thaliana	Plants	205		0	False	2
Q9M7Q4	Arabidopsis thaliana	Plants	416		0	False	2
O77480	Bos taurus	Metazoa	390		0	False	2
Q22557	Caenorhabditis elegans	Metazoa	368		0	False	2
P51948	Homo sapiens	Metazoa	309		0	False	2
P40228	Arabidopsis thaliana	Plants	287		0	False	2
P21269	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	546		0	False	2
Q16777	Homo sapiens	Metazoa	129		0	False	2
Q9UN81	Homo sapiens	Metazoa	338		0	False	2
Q9SCP7	Arabidopsis thaliana	Plants	359		0	False	2
O76001	Homo sapiens	Metazoa	311		0	True	2
Q17446	Caenorhabditis elegans	Metazoa	377		0	False	2
Q02535	Homo sapiens	Metazoa	119		0	False	2
O82230	Arabidopsis thaliana	Plants	182		0	False	2
P55064	Homo sapiens	Metazoa	265		0	True	2
Q63009	Rattus norvegicus	Metazoa	353		0	False	2
P50222	Homo sapiens	Metazoa	304		0	False	2
P61972	Rattus norvegicus	Metazoa	127		0	False	2
Q9D995	Mus musculus	Metazoa	334		0	False	2
Q9USP0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	341		0	False	2
P34331	Caenorhabditis elegans	Metazoa	648		0	False	2
P37231	Homo sapiens	Metazoa	505		0	False	2
Q08436	Nicotiana plumbaginifolia	Plants	956		0	True	2
Q9D5V6	Mus musculus	Metazoa	365		0	False	2
Q96B42	Homo sapiens	Metazoa	140		0	True	2
O13351	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	117		0	False	2
Q9LG23	Arabidopsis thaliana	Plants	398		0	False	2
A2APX8	Mus musculus	Metazoa	2009		0	False	2
Q9HDZ6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	155		0	False	2
P38838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	269		0	False	2
P61077	Homo sapiens	Metazoa	147		0	False	2
Q1PDI2	Arabidopsis thaliana	Plants	487		0	False	2
Q6IE81	Homo sapiens	Metazoa	842		0	False	2
Q84JH7	Arabidopsis thaliana	Plants	225		0	False	2
Q06090	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	140		0	False	2
P35670	Homo sapiens	Metazoa	1465		0	False	2
Q54BD4	Dictyostelium discoideum	Other	931		0	False	2
P82873	Arabidopsis thaliana	Plants	210		0	False	2
Q9FXH7	Arabidopsis thaliana	Plants	345		0	False	2
Q8TDU6	Homo sapiens	Metazoa	330		0	True	2
Q9SXJ6	Arabidopsis thaliana	Plants	309		0	False	2
P54730	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	416		0	False	2
O43781	Homo sapiens	Metazoa	588		0	False	2
O94664	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	234		0	False	2
Q9ERG0	Mus musculus	Metazoa	753		0	False	2
Q13526	Homo sapiens	Metazoa	163		0	False	2
P59923	Homo sapiens	Metazoa	1031		0	False	2
P15535	Mus musculus	Metazoa	399		0	True	2
P52946	Mus musculus	Metazoa	284		0	False	2
Q2MH31	Mus musculus	Metazoa	260		0	False	2
O78310	Arabidopsis thaliana	Plants	216		0	False	2
G3XA57	Mus musculus	Metazoa	512		0	False	2
Q14032	Homo sapiens	Metazoa	418		0	False	2
P40337	Homo sapiens	Metazoa	213		0	False	2
Q86YF9	Homo sapiens	Metazoa	867		0	False	2
Q43157	Spinacia oleracea	Plants	285		0	False	2
B0Y4X4	Aspergillus fumigatus (strain CBS 144.89 / FGSC A1163 / CEA10)	Fungi	424		0	False	2
Q9QXY1	Mus musculus	Metazoa	905		0	False	2
O23403	Arabidopsis thaliana	Plants	287		0	False	2
Q7M0E7	Rattus norvegicus	Metazoa	145		0	False	2
Q08AE8	Homo sapiens	Metazoa	756		0	False	2
P34072	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	584		0	False	2
O15235	Homo sapiens	Metazoa	138		0	False	2
O00299	Homo sapiens	Metazoa	241		0	True	2
O75695	Homo sapiens	Metazoa	350		0	False	2
P83510	Mus musculus	Metazoa	1323		0	False	2
Q9SA52	Arabidopsis thaliana	Plants	378		0	False	2
Q9Z311	Rattus norvegicus	Metazoa	373		0	False	2
Q9Y4X0	Homo sapiens	Metazoa	333		0	False	2
P26269	Ascaris suum	Metazoa	361		0	False	2
Q9NVW2	Homo sapiens	Metazoa	624		0	False	2
Q96FC9	Homo sapiens	Metazoa	970		0	False	2
Q86SP6	Homo sapiens	Metazoa	731		0	True	2
Q9FKG3	Arabidopsis thaliana	Plants	530		0	False	2
P19622	Homo sapiens	Metazoa	333		0	False	2
Q9H3R5	Homo sapiens	Metazoa	247		0	False	2
Q96BN2	Homo sapiens	Metazoa	335		0	False	2
Q12223	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	238		0	False	2
Q8I8U7	Drosophila melanogaster	Metazoa	3790		0	False	2
P36413	Dictyostelium discoideum	Other	635		0	False	2
Q8LL04	Arabidopsis thaliana	Plants	1241		0	False	2
O00167	Homo sapiens	Metazoa	538		0	False	2
Q80ZG6	Rattus norvegicus	Metazoa	193		0	False	2
P63073	Mus musculus	Metazoa	217		0	False	2
Q12192	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	310		0	False	2
O04090	Arabidopsis thaliana	Plants	148		0	False	2
Q04149	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	632		0	False	2
Q9UPX6	Homo sapiens	Metazoa	916		0	False	2
Q9VBW9	Drosophila melanogaster	Metazoa	419		0	False	2
Q9SZL8	Arabidopsis thaliana	Plants	788		0	False	2
Q9NY93	Homo sapiens	Metazoa	547		0	False	2
Q60865	Mus musculus	Metazoa	707		0	False	2
Q16540	Homo sapiens	Metazoa	153		0	False	2
Q8WV24	Homo sapiens	Metazoa	401		0	False	2
Q8RWV3	Arabidopsis thaliana	Plants	416		0	False	2
O96000	Homo sapiens	Metazoa	172		0	False	2
Q9Y7R3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	742		0	False	2
P17214	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	699		0	False	2
Q9LU68	Arabidopsis thaliana	Plants	435		0	False	2
Q9NWH2	Homo sapiens	Metazoa	141		0	True	2
P57736	Tetradesmus obliquus	Plants	89		0	False	2
P47938	Drosophila melanogaster	Metazoa	107		0	False	2
Q8CF90	Mus musculus	Metazoa	359		0	False	2
O55164	Rattus norvegicus	Metazoa	2054		0	False	2
Q22397	Caenorhabditis elegans	Metazoa	523		0	True	2
D3ZD32	Rattus norvegicus	Metazoa	1948		0	False	2
Q9NP59	Homo sapiens	Metazoa	571		0	True	2
Q6PL11	Oryza sativa subsp. japonica	Plants	173		0	False	2
Q96JM2	Homo sapiens	Metazoa	2506		0	False	2
Q4W8A3	Macaca fascicularis	Metazoa	550		0	True	2
P0C869	Homo sapiens	Metazoa	781		0	False	2
Q969S2	Homo sapiens	Metazoa	332		0	False	2
Q10573	Caenorhabditis elegans	Metazoa	1139		0	False	2
O75554	Homo sapiens	Metazoa	376		0	False	2
Q8BJ71	Mus musculus	Metazoa	819		0	False	2
Q8R4T5	Rattus norvegicus	Metazoa	394		0	False	2
P26362	Squalus acanthias	Metazoa	1492		0	True	2
Q8IYM2	Homo sapiens	Metazoa	578		0	False	2
Q562A2	Rattus norvegicus	Metazoa	1073		0	False	2
Q00497	Solanum lycopersicum	Plants	300		0	False	2
Q9P1W3	Homo sapiens	Metazoa	806		0	True	2
Q95T19	Drosophila melanogaster	Metazoa	464		0	False	2
Q9XJ35	Arabidopsis thaliana	Plants	387		0	False	2
Q9JJV9	Mus musculus	Metazoa	2019		0	False	2
O94358	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	845		0	False	2
Q9P7K5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1098		0	False	2
