accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
P53287	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	111		0	False	1
P25976	Mus musculus	Metazoa	765		0	False	1
Q94BR4	Arabidopsis thaliana	Plants	523		0	False	1
Q69YI7	Homo sapiens	Metazoa	327		0	False	1
P17442	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1178		0	False	1
Q6XXM1	Gallus gallus	Metazoa	131		0	False	1
Q03018	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1630		0	False	1
P06841	Scyliorhinus canicula	Metazoa	45		0	False	1
Q15642	Homo sapiens	Metazoa	601		0	False	1
Q27607	Drosophila melanogaster	Metazoa	1145		0	False	1
C4QWS8	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	363		0	False	1
Q6NKS4	Arabidopsis thaliana	Plants	258		0	False	1
Q2TA68	Rattus norvegicus	Metazoa	960		0	False	1
Q63488	Rattus norvegicus	Metazoa	656		0	True	1
Q04727	Homo sapiens	Metazoa	773		0	False	1
O94763	Homo sapiens	Metazoa	535		0	False	1
P0C169	Rattus norvegicus	Metazoa	130		0	False	1
Q7YQK4	Oryctolagus cuniculus	Metazoa	503		0	True	1
P38323	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	520		0	False	1
Q91Y44	Mus musculus	Metazoa	956		0	False	1
P49335	Homo sapiens	Metazoa	361		0	False	1
O65502	Arabidopsis thaliana	Plants	395		0	False	1
Q9BSD3	Homo sapiens	Metazoa	238		0	False	1
Q03833	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	894		0	False	1
Q96RS6	Homo sapiens	Metazoa	583		0	False	1
P00127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	147		0	False	1
Q8IN94	Drosophila melanogaster	Metazoa	2716		0	False	1
A0A2I0BVG8	Plasmodium falciparum (isolate NF54)	Other	524		0	False	1
Q96BD6	Homo sapiens	Metazoa	273		0	False	1
P14242	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	873		0	False	1
P02268	Sepia officinalis	Metazoa	125		0	False	1
P47171	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1648		0	False	1
O13758	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	361		0	False	1
Q96RS0	Homo sapiens	Metazoa	853		0	False	1
Q9Y5X3	Homo sapiens	Metazoa	404		0	False	1
O61660	Caenorhabditis elegans	Metazoa	759		0	False	1
P32380	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	944		0	False	1
P70181	Mus musculus	Metazoa	539		0	False	1
P12329	Zea mays	Plants	262		0	False	1
O94830	Homo sapiens	Metazoa	711		0	False	1
A0A509AGE2	Plasmodium berghei (strain Anka)	Other	431		0	False	1
P21784	Mus musculus	Metazoa	527		0	False	1
Q96AG4	Homo sapiens	Metazoa	307		0	False	1
Q9BXM0	Homo sapiens	Metazoa	1461		0	False	1
P54003	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	302		0	True	1
Q6NQK2	Arabidopsis thaliana	Plants	449		0	False	1
Q9R226	Mus musculus	Metazoa	346		0	False	1
P79071	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	195		0	False	1
Q04437	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	629		0	False	1
P21399	Homo sapiens	Metazoa	889		0	False	1
P0DPG4	Trypanosoma brucei brucei	Other	188		0	False	1
Q96NR3	Homo sapiens	Metazoa	888		0	True	1
Q8GXN9	Arabidopsis thaliana	Plants	930		0	False	1
Q08816	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	343		0	False	1
Q05140	Rattus norvegicus	Metazoa	915		0	False	1
O80796	Arabidopsis thaliana	Plants	330		0	False	1
Q12788	Homo sapiens	Metazoa	808		0	False	1
P38872	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	237		0	False	1
P97489	Mus musculus	Metazoa	404		0	False	1
Q9BV20	Homo sapiens	Metazoa	369		0	False	1
Q96BY2	Homo sapiens	Metazoa	351		0	False	1
Q8BGS1	Mus musculus	Metazoa	731		0	False	1
Q9FJ00	Arabidopsis thaliana	Plants	307		0	False	1
Q9Z1A5	Rattus norvegicus	Metazoa	534		0	False	1
P14908	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	341		0	False	1
Q9M2R0	Arabidopsis thaliana	Plants	773		0	False	1
Q9VKB9	Drosophila melanogaster	Metazoa	1341		0	False	1
Q12339	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	254		0	False	1
P36543	Homo sapiens	Metazoa	226		0	False	1
Q12334	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	223		0	False	1
Q8K1P8	Rattus norvegicus	Metazoa	545		0	False	1
Q8BM75	Mus musculus	Metazoa	1188		0	False	1
Q6UPE1	Rattus norvegicus	Metazoa	616		0	False	1
Q9H227	Homo sapiens	Metazoa	469		0	False	1
P98083	Mus musculus	Metazoa	579		0	False	1
Q5ZEP9	Caenorhabditis elegans	Metazoa	281		0	False	1
Q9Y5U2	Homo sapiens	Metazoa	329		0	False	1
P03921	Mus musculus	Metazoa	607		0	True	1
P26309	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	610		0	False	1
P97492	Mus musculus	Metazoa	547		0	False	1
P14598	Homo sapiens	Metazoa	390		0	False	1
Q9CZ57	Mus musculus	Metazoa	381		0	False	1
P04792	Homo sapiens	Metazoa	205		0	False	1
O42975	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	972		0	False	1
P06703	Homo sapiens	Metazoa	90		0	False	1
G5EBK1	Caenorhabditis elegans	Metazoa	783		0	True	1
Q99708	Homo sapiens	Metazoa	897		0	False	1
Q925D4	Rattus norvegicus	Metazoa	263		0	True	1
A4D1E9	Homo sapiens	Metazoa	387		0	False	1
P41151	Arabidopsis thaliana	Plants	495		0	False	1
O75127	Homo sapiens	Metazoa	700		0	False	1
Q7ZYP6	Xenopus laevis	Metazoa	626		0	False	1
P32103	Euplotes eurystomus	Other	135		0	False	1
Q8LPG9	Arabidopsis thaliana	Plants	668		0	False	1
Q12476	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	344		0	False	1
Q9JK81	Mus musculus	Metazoa	380		0	False	1
Q9I7K6	Drosophila melanogaster	Metazoa	492		0	False	1
Q9HBA0	Homo sapiens	Metazoa	871		0	False	1
Q5MJ70	Homo sapiens	Metazoa	313		0	False	1
Q06554	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1556		0	False	1
P27889	Mus musculus	Metazoa	558		0	False	1
Q61233	Mus musculus	Metazoa	627		0	False	1
P10636	Homo sapiens	Metazoa	758		0	False	1
P32485	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	435		0	False	1
Q9H1D9	Homo sapiens	Metazoa	316		0	False	1
B3DMA2	Rattus norvegicus	Metazoa	779		0	False	1
Q10571	Homo sapiens	Metazoa	1320		0	False	1
Q6X632	Mus musculus	Metazoa	540		0	True	1
Q02457	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	562		0	False	1
Q9SJN0	Arabidopsis thaliana	Plants	442		0	False	1
O04209	Arabidopsis thaliana	Plants	258		0	False	1
Q9ZR72	Arabidopsis thaliana	Plants	1286		0	True	1
P02289	Strongylocentrotus purpuratus	Metazoa	124		0	False	1
Q39194	Arabidopsis thaliana	Plants	133		0	False	1
P21571	Rattus norvegicus	Metazoa	108		0	False	1
Q8N726	Homo sapiens	Metazoa	132		0	False	1
O75928	Homo sapiens	Metazoa	621		0	False	1
P41133	Mus musculus	Metazoa	119		0	False	1
P38857	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	129		0	True	1
P40473	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	351		0	False	1
Q06493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	454		0	False	1
Q641Y2	Rattus norvegicus	Metazoa	463		0	False	1
P53168	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	247		0	False	1
P0DXI6	Petunia hybrida	Plants	274		0	False	1
O48963	Arabidopsis thaliana	Plants	996		0	False	1
P70353	Mus musculus	Metazoa	335		0	False	1
P00052	Vigna radiata var. radiata	Plants	111		0	False	1
Q84MB5	Arabidopsis thaliana	Plants	280		0	True	1
Q96PU8	Homo sapiens	Metazoa	341		0	False	1
Q8N3C0	Homo sapiens	Metazoa	2202		0	False	1
Q7KQJ9	Plasmodium falciparum (isolate 3D7)	Other	264		0	False	1
P49686	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	430		0	False	1
Q15391	Homo sapiens	Metazoa	338		0	True	1
Q8GTQ9	Solanum lycopersicum	Plants	332		0	False	1
A0A0R4IMY7	Danio rerio	Metazoa	1470		0	False	1
Q9BRS8	Homo sapiens	Metazoa	491		0	False	1
P48029	Homo sapiens	Metazoa	635		0	True	1
A1L020	Homo sapiens	Metazoa	520		0	False	1
P13297	Mus musculus	Metazoa	303		0	False	1
Q9UT55	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	438		0	False	1
P70182	Mus musculus	Metazoa	546		0	False	1
Q96RD1	Homo sapiens	Metazoa	312		0	True	1
O60053	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	440		0	False	1
P61970	Homo sapiens	Metazoa	127		0	False	1
Q42536	Arabidopsis thaliana	Plants	405		0	False	1
P30052	Drosophila melanogaster	Metazoa	440		0	False	1
O95140	Homo sapiens	Metazoa	757		0	False	1
Q53H12	Homo sapiens	Metazoa	422		0	False	1
P49723	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	345		0	False	1
F1MH24	Bos taurus	Metazoa	957		0	False	1
P02262	Rattus norvegicus	Metazoa	130		0	False	1
Q5PRF9	Homo sapiens	Metazoa	694		0	False	1
P50875	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	604		0	False	1
Q2TBK2	Bos taurus	Metazoa	268		0	False	1
O49668	Arabidopsis thaliana	Plants	214		0	False	1
P52948	Homo sapiens	Metazoa	1817		0	False	1
Q70GP4	Dictyostelium discoideum	Other	1148		0	False	1
P06900	Xenopus laevis	Metazoa	126		0	False	1
Q94AH1	Arabidopsis thaliana	Plants	300		0	True	1
O15090	Homo sapiens	Metazoa	1300		0	False	1
Q6UWS5	Homo sapiens	Metazoa	81		0	False	1
Q12493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	238		0	False	1
O95718	Homo sapiens	Metazoa	433		0	False	1
Q64471	Mus musculus	Metazoa	240		0	False	1
A0A0B4ZTQ2	Humulus lupulus	Plants	408		0	False	1
Q10272	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	446		0	False	1
Q9JL55	Rattus norvegicus	Metazoa	331		0	True	1
Q6PAC3	Mus musculus	Metazoa	445		0	False	1
Q7M750	Mus musculus	Metazoa	143		0	True	1
P43253	Rattus norvegicus	Metazoa	416		0	True	1
P80304	Sepia officinalis	Metazoa	51		0	False	1
Q02038	Sus scrofa	Metazoa	704		0	False	1
P30938	Rattus norvegicus	Metazoa	363		0	True	1
P40165	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	246		0	False	1
P54105	Homo sapiens	Metazoa	237		0	False	1
Q9JLM4	Mus musculus	Metazoa	1370		0	False	1
Q09904	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1159		0	False	1
P25106	Homo sapiens	Metazoa	362		0	True	1
P11229	Homo sapiens	Metazoa	460		0	True	1
Q67FY2	Mus musculus	Metazoa	1494		0	False	1
Q9R194	Mus musculus	Metazoa	592		0	False	1
Q8IUY3	Homo sapiens	Metazoa	354		0	False	1
Q9UNN5	Homo sapiens	Metazoa	650		0	False	1
Q14974	Homo sapiens	Metazoa	876		0	False	1
Q700D2	Arabidopsis thaliana	Plants	503		0	False	1
P08154	Rattus norvegicus	Metazoa	508		0	False	1
Q8SXD4	Drosophila melanogaster	Metazoa	1122		0	False	1
Q8VZK0	Arabidopsis thaliana	Plants	267		0	False	1
Q04110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	302		0	False	1
P21981	Mus musculus	Metazoa	686		0	False	1
Q9S745	Arabidopsis thaliana	Plants	541		0	False	1
Q9LJZ5	Arabidopsis thaliana	Plants	181		0	False	1
Q3UK78	Mus musculus	Metazoa	256		0	False	1
Q9SRS5	Arabidopsis thaliana	Plants	217		0	False	1
Q9H6D3	Homo sapiens	Metazoa	395		0	True	1
Q39057	Arabidopsis thaliana	Plants	373		0	False	1
O15304	Homo sapiens	Metazoa	175		0	False	1
Q9ER99	Mus musculus	Metazoa	582		0	False	1
Q99MG9	Rattus norvegicus	Metazoa	250		0	False	1
Q8S8M9	Arabidopsis thaliana	Plants	256		0	False	1
Q15697	Homo sapiens	Metazoa	407		0	False	1
P11420	Drosophila melanogaster	Metazoa	710		0	False	1
Q96JK9	Homo sapiens	Metazoa	1138		0	False	1
Q9NYQ3	Homo sapiens	Metazoa	351		0	False	1
P41350	Rattus norvegicus	Metazoa	178		0	False	1
O70608	Rattus norvegicus	Metazoa	1505		0	False	1
P56222	Rattus norvegicus	Metazoa	445		0	False	1
Q01469	Homo sapiens	Metazoa	135		0	False	1
B6UV92	Oryza sativa subsp. japonica	Plants	444		0	False	1
Q9Y2R5	Homo sapiens	Metazoa	130		0	False	1
P12682	Sus scrofa	Metazoa	215		0	False	1
Q3E7A9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	73		0	False	1
Q9SGU3	Arabidopsis thaliana	Plants	296		0	False	1
Q9SEE9	Arabidopsis thaliana	Plants	414		0	False	1
J9VP29	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	331		0	False	1
Q09406	Caenorhabditis elegans	Metazoa	534		0	False	1
P40364	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	252		0	False	1
Q9SZA4	Arabidopsis thaliana	Plants	457		0	False	1
O95858	Homo sapiens	Metazoa	294		0	True	1
P38086	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	958		0	False	1
Q05193	Homo sapiens	Metazoa	864		0	False	1
Q9LVV5	Arabidopsis thaliana	Plants	223		0	False	1
Q14693	Homo sapiens	Metazoa	890		0	False	1
Q7Y0F6	Oryza sativa subsp. japonica	Plants	247		0	False	1
Q08GK9	Mullus surmuletus	Metazoa	178		0	False	1
Q86YJ7	Homo sapiens	Metazoa	626		0	False	1
Q969G3	Homo sapiens	Metazoa	411		0	False	1
P28297	Arabidopsis thaliana	Plants	576		0	False	1
Q9LG05	Arabidopsis thaliana	Plants	485		0	False	1
Q62981	Rattus norvegicus	Metazoa	407		0	False	1
Q9ZTK5	Catharanthus roseus	Plants	439		0	False	1
Q8TCC7	Homo sapiens	Metazoa	542		0	True	1
P97302	Mus musculus	Metazoa	739		0	False	1
Q6ZYL4	Homo sapiens	Metazoa	71		0	False	1
P26651	Homo sapiens	Metazoa	326		0	False	1
A1Z9G2	Drosophila melanogaster	Metazoa	883		0	False	1
Q9QXA5	Mus musculus	Metazoa	137		0	False	1
Q9NQW8	Homo sapiens	Metazoa	809		0	False	1
Q86Y07	Homo sapiens	Metazoa	508		0	False	1
O65312	Arabidopsis thaliana	Plants	689		0	False	1
Q3UHK6	Mus musculus	Metazoa	2771		0	False	1
Q9LRH6	Arabidopsis thaliana	Plants	309		0	False	1
P36048	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1008		0	False	1
B7SXM5	Danio rerio	Metazoa	180		0	False	1
Q00416	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2231		0	False	1
P59998	Homo sapiens	Metazoa	168		0	False	1
O43592	Homo sapiens	Metazoa	962		0	False	1
P92204	Drosophila melanogaster	Metazoa	280		0	False	1
Q9C8Z9	Arabidopsis thaliana	Plants	221		0	False	1
P43569	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	289		0	False	1
P81718	Rattus norvegicus	Metazoa	613		0	False	1
Q92989	Homo sapiens	Metazoa	425		0	False	1
P68429	Medicago sativa	Plants	136		0	False	1
Q9FHW2	Arabidopsis thaliana	Plants	171		0	False	1
P79391	Bos taurus	Metazoa	270		0	True	1
Q9VWF2	Drosophila melanogaster	Metazoa	2006		0	False	1
Q8NB16	Homo sapiens	Metazoa	471		0	False	1
P41597	Homo sapiens	Metazoa	374		0	True	1
P39518	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	744		0	False	1
P38262	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	535		0	False	1
A8CEI3	Leucaena leucocephala	Plants	443		0	False	1
Q805F9	Gallus gallus	Metazoa	1140		0	False	1
P40050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	688		0	False	1
Q8VIJ5	Rattus norvegicus	Metazoa	916		0	False	1
E0CX11	Homo sapiens	Metazoa	47		0	True	1
P97500	Mus musculus	Metazoa	1187		0	False	1
Q6U7Q0	Homo sapiens	Metazoa	402		0	False	1
P40033	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	138		0	False	1
Q9ZPF5	Arabidopsis thaliana	Plants	344		0	False	1
P56405	Rattus norvegicus	Metazoa	263		0	True	1
Q9HB07	Homo sapiens	Metazoa	376		0	False	1
Q9Y3S1	Homo sapiens	Metazoa	2297		0	False	1
Q12857	Homo sapiens	Metazoa	509		0	False	1
Q9R154	Rattus norvegicus	Metazoa	780		0	True	1
Q9HCE9	Homo sapiens	Metazoa	1232		0	False	1
K7W9N9	Solanum lycopersicum	Plants	285		0	False	1
Q07395	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	620		0	False	1
Q9D915	Mus musculus	Metazoa	106		0	False	1
O35473	Mus musculus	Metazoa	141		0	False	1
O42860	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	320		0	False	1
Q86V81	Homo sapiens	Metazoa	257		0	False	1
Q6DD04	Xenopus laevis	Metazoa	898		0	False	1
G2HK15	Caenorhabditis elegans	Metazoa	367		0	False	1
Q8K3W2	Mus musculus	Metazoa	274		0	False	1
Q9HBG4	Homo sapiens	Metazoa	840		0	False	1
P38863	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	823		0	False	1
Q10CE4	Oryza sativa subsp. japonica	Plants	369		0	False	1
Q9FNC7	Arabidopsis thaliana	Plants	717		0	False	1
P32567	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	862		0	False	1
D0E0C2	Periplaneta americana	Metazoa	1553		0	False	1
Q9USJ8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	218		0	False	1
Q3U8K7	Mus musculus	Metazoa	883		0	False	1
Q9SKB6	Arabidopsis thaliana	Plants	350		0	False	1
Q8L850	Arabidopsis thaliana	Plants	815		0	False	1
Q8N9R8	Homo sapiens	Metazoa	606		0	False	1
C8VP82	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	339		0	False	1
P70669	Mus musculus	Metazoa	749		0	True	1
Q5PP37	Arabidopsis thaliana	Plants	473		0	False	1
O43808	Homo sapiens	Metazoa	307		0	True	1
Q14565	Homo sapiens	Metazoa	340		0	False	1
Q9JM05	Mus musculus	Metazoa	507		0	False	1
O55171	Rattus norvegicus	Metazoa	453		0	False	1
Q76JU9	Mus musculus	Metazoa	300		0	True	1
Q49AM1	Homo sapiens	Metazoa	385		0	False	1
P07293	Oryctolagus cuniculus	Metazoa	1873		0	True	1
Q9C909	Arabidopsis thaliana	Plants	289		0	False	1
Q38893	Arabidopsis thaliana	Plants	558		0	False	1
O14174	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	473		0	False	1
Q8R400	Mus musculus	Metazoa	80		0	True	1
P30543	Rattus norvegicus	Metazoa	410		0	True	1
P84872	Atropa belladonna	Plants	97		0	False	1
Q3KPK4	Xenopus laevis	Metazoa	280		0	False	1
A2XFC1	Oryza sativa subsp. indica	Plants	442		0	False	1
P24941	Homo sapiens	Metazoa	298		0	False	1
Q8N5I2	Homo sapiens	Metazoa	433		0	False	1
K4D3V7	Solanum lycopersicum	Plants	475		0	False	1
P29972	Homo sapiens	Metazoa	269		0	True	1
E9Q4Z2	Mus musculus	Metazoa	2448		0	False	1
Q9BPY3	Homo sapiens	Metazoa	351		0	False	1
P50565	Chlamydomonas reinhardtii	Plants	153		0	False	1
P23225	Zea mays	Plants	1616		0	False	1
P23230	Chlamydomonas reinhardtii	Plants	160		0	True	1
P40626	Tetrahymena thermophila	Other	143		0	False	1
Q9Z1N1	Rattus norvegicus	Metazoa	339		0	False	1
Q9SQ69	Papaver somniferum	Plants	321		0	False	1
O04200	Arabidopsis thaliana	Plants	331		0	True	1
Q9FIC3	Arabidopsis thaliana	Plants	93		0	False	1
Q9JMG6	Rattus norvegicus	Metazoa	259		0	False	1
Q8N668	Homo sapiens	Metazoa	190		0	False	1
Q94AX4	Arabidopsis thaliana	Plants	567		0	False	1
Q96BU1	Homo sapiens	Metazoa	408		0	False	1
Q9FGW9	Arabidopsis thaliana	Plants	1061		0	False	1
Q8LBH4	Arabidopsis thaliana	Plants	256		0	False	1
Q86T24	Homo sapiens	Metazoa	672		0	False	1
P10242	Homo sapiens	Metazoa	640		0	False	1
P41002	Homo sapiens	Metazoa	786		0	False	1
Q9SCL7	Arabidopsis thaliana	Plants	347		0	False	1
Q8IVS2	Homo sapiens	Metazoa	390		0	False	1
Q86XI2	Homo sapiens	Metazoa	1143		0	False	1
P24613	Spinacia oleracea	Plants	256		0	False	1
Q9CWW7	Mus musculus	Metazoa	660		0	False	1
P22142	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	478		0	False	1
Q9ESC8	Mus musculus	Metazoa	1160		0	False	1
Q9BYE7	Homo sapiens	Metazoa	350		0	False	1
P19541	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	446		0	False	1
P09912	Homo sapiens	Metazoa	130		0	True	1
Q9H089	Homo sapiens	Metazoa	658		0	False	1
P29036	Zea mays	Plants	254		0	False	1
Q06416	Homo sapiens	Metazoa	359		0	False	1
O00182	Homo sapiens	Metazoa	355		0	False	1
P05375	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	206		0	True	1
Q91VL8	Mus musculus	Metazoa	393		0	False	1
Q64434	Mus musculus	Metazoa	451		0	False	1
Q08963	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	238		0	False	1
Q9M2B4	Arabidopsis thaliana	Plants	250		0	False	1
Q8N895	Homo sapiens	Metazoa	744		0	False	1
Q96RR1	Homo sapiens	Metazoa	684		0	False	1
P09588	Caenorhabditis elegans	Metazoa	127		0	False	1
Q9Y2R4	Homo sapiens	Metazoa	599		0	False	1
F4IAG2	Arabidopsis thaliana	Plants	1042		0	False	1
Q10432	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	735		0	False	1
Q9NQA5	Homo sapiens	Metazoa	729		0	False	1
Q43727	Arabidopsis thaliana	Plants	576		0	False	1
P51970	Homo sapiens	Metazoa	172		0	False	1
Q92759	Homo sapiens	Metazoa	462		0	False	1
Q9H649	Homo sapiens	Metazoa	340		0	False	1
Q8LGZ9	Oryza sativa subsp. japonica	Plants	341		0	False	1
P06576	Homo sapiens	Metazoa	529		0	False	1
Q6T4R5	Homo sapiens	Metazoa	1651		0	False	1
Q12159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	226		0	False	1
P52842	Macaca fascicularis	Metazoa	285		0	False	1
Q8C8S3	Mus musculus	Metazoa	249		0	True	1
A8K830	Homo sapiens	Metazoa	251		0	False	1
O20029	Chlamydomonas reinhardtii	Plants	191		0	False	1
P56574	Rattus norvegicus	Metazoa	452		0	False	1
Q9R190	Mus musculus	Metazoa	668		0	False	1
P23409	Homo sapiens	Metazoa	242		0	False	1
Q92769	Homo sapiens	Metazoa	488		0	False	1
Q9BVW5	Homo sapiens	Metazoa	301		0	False	1
P46972	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177		0	False	1
P0C5X8	Rattus norvegicus	Metazoa	450		0	True	1
Q9HB65	Homo sapiens	Metazoa	397		0	False	1
Q92619	Homo sapiens	Metazoa	1136		0	False	1
Q9WU79	Mus musculus	Metazoa	599		0	False	1
O76906	Drosophila melanogaster	Metazoa	982		0	False	1
Q9JL61	Mus musculus	Metazoa	658		0	False	1
Q924H7	Mus musculus	Metazoa	646		0	False	1
Q9C500	Arabidopsis thaliana	Plants	180		0	False	1
Q8GWA2	Arabidopsis thaliana	Plants	273		0	False	1
Q96E14	Homo sapiens	Metazoa	147		0	False	1
P41138	Rattus norvegicus	Metazoa	119		0	False	1
P54646	Homo sapiens	Metazoa	552		0	False	1
Q8K4R8	Rattus norvegicus	Metazoa	601		0	True	1
P54258	Rattus norvegicus	Metazoa	1183		0	False	1
P82929	Bos taurus	Metazoa	218		0	False	1
Q3E772	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	92		0	False	1
Q75Q41	Rattus norvegicus	Metazoa	142		0	True	1
Q148W0	Mus musculus	Metazoa	1251		0	False	1
P53142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	486		0	True	1
Q9FJI5	Arabidopsis thaliana	Plants	515		0	False	1
Q9H773	Homo sapiens	Metazoa	170		0	False	1
P43354	Homo sapiens	Metazoa	598		0	False	1
Q9P015	Homo sapiens	Metazoa	296		0	False	1
Q5BJF2	Homo sapiens	Metazoa	176		0	True	1
P82252	Rattus norvegicus	Metazoa	487		0	True	1
O88845	Mus musculus	Metazoa	662		0	False	1
A1Z8P9	Drosophila melanogaster	Metazoa	2346		0	False	1
Q9JL60	Mus musculus	Metazoa	562		0	False	1
Q03327	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	502		0	False	1
Q42843	Hordeum vulgare	Plants	527		0	False	1
Q10665	Caenorhabditis elegans	Metazoa	754		0	False	1
P04147	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	577		0	False	1
Q9M158	Arabidopsis thaliana	Plants	466		0	False	1
Q9LQC0	Arabidopsis thaliana	Plants	283		0	False	1
Q9VLP7	Drosophila melanogaster	Metazoa	397		0	False	1
Q3UR85	Mus musculus	Metazoa	1138		0	False	1
Q06132	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	899		0	False	1
B9FDE0	Oryza sativa subsp. japonica	Plants	494		0	False	1
F4I1T7	Arabidopsis thaliana	Plants	1819		0	False	1
I1SSI6	Petunia hybrida	Plants	723		0	False	1
Q921W0	Mus musculus	Metazoa	196		0	False	1
Q14527	Homo sapiens	Metazoa	1009		0	False	1
Q6ZRS2	Homo sapiens	Metazoa	3230		0	False	1
G5EFQ5	Caenorhabditis elegans	Metazoa	301		0	False	1
P53911	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	425		0	False	1
P22572	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	453		0	False	1
Q99MD9	Mus musculus	Metazoa	773		0	False	1
Q96BS2	Homo sapiens	Metazoa	214		0	False	1
O08697	Rattus norvegicus	Metazoa	184		0	False	1
Q04073	Strongylocentrotus purpuratus	Metazoa	459		0	False	1
Q14457	Homo sapiens	Metazoa	450		0	False	1
